"road","identifier","extent","point","display_type","title","subtitle","delay_minutes","abnormalTrafficType","averageSpeed","startTimestamp","description","latitude","longitude"
"A1","undefined--vi-zus.2025-05-27_11-58-14-000.f.de0","53.508466513123544,10.091735804736757,53.5094429009194,10.057053500000512","53.508466513123544,10.091735804736757","WARNING","A1 | Tunnel Moorfleet - Hamburg-Norderelbe"," Lübeck -> Hamburg",1,"SLOW_TRAFFIC","41.5",2025-05-27,"Beginn: 27.05.25 um 11:58 Uhr  Zusammengesetzte Verkehrsinformation, seit 27.05.2025, 11:58 A1: Lübeck -> Hamburg, zwischen 0.8 km hinter Tunnel Moorfleet und 1.4 km vor AK Hamburg-Norderelbe  Langsamer Verkehr Reisezeitverlust: 1 Minuten Durchschnittsgeschwindigkeit: 41 km/h",53.5084665131235,10.0917358047368
"A1","undefined--vi-avl.2025-05-27_14-19-08-000.f.de0","54.05969072707284,10.743916228618954,54.05969072707284,10.743916228618954","54.05969072707284,10.743916228618954","WARNING","A1 | Eutin - Eutin"," Fehmarn -> Lübeck",NA,"QUEUING_TRAFFIC","12",2025-05-27,"Beginn: 27.05.25 um 14:19 Uhr  Angespannte Verkehrslage, seit 27.05.2025, 14:19 A1: Fehmarn -> Lübeck, 1.1 km vor AS Eutin, aus Richtung Neustädter Bucht  Stockender Verkehr Durchschnittsgeschwindigkeit: 12 km/h",54.0596907270728,10.743916228619
"A1","undefined--vi-avl.2025-05-27_13-32-17-000.f_003.de0","54.05974899984348,10.744011560836102,54.042770754764625,10.728462620217893","54.05974899984348,10.744011560836102","WARNING","A1 | Neustädter Bucht - Scharbeutz"," Fehmarn -> Lübeck",2,"QUEUING_TRAFFIC","37.70000076293945",2025-05-27,"Beginn: 27.05.25 um 13:32 Uhr  Angespannte Verkehrslage, seit 27.05.2025, 13:32 A1: Fehmarn -> Lübeck, zwischen 1.4 km hinter Neustädter Bucht und 0.9 km vor AS Scharbeutz  Stockender Verkehr Reisezeitverlust: 2 Minuten Durchschnittsgeschwindigkeit: 37 km/h",54.0597489998435,10.7440115608361
"A2","undefined--vi-avl.2025-05-27_12-54-16-000.f_004.de0","51.5386298801034,6.843310174342619,51.53893987830316,6.869444860652923","51.5386298801034,6.843310174342619","WARNING","A2 | Oberhausen - Oberhausen-Königshardt"," Oberhausen -> Dortmund",1,"SLOW_TRAFFIC","42.70000076293945",2025-05-27,"Beginn: 27.05.25 um 12:54 Uhr  Angespannte Verkehrslage, seit 27.05.2025, 12:54 A2: Oberhausen -> Dortmund, zwischen 0.6 km hinter AK Oberhausen und AS Oberhausen-Königshardt  Langsamer Verkehr Reisezeitverlust: 1 Minuten Durchschnittsgeschwindigkeit: 42 km/h",51.5386298801034,6.84331017434262
"A2","undefined--vi-avl.2025-05-27_14-10-06-000.f_001.de0","51.5386298801034,6.843310174342619,51.5386298801034,6.843310174342619","51.5386298801034,6.843310174342619","WARNING","A2 | Oberhausen-Königshardt - Oberhausen-Königshardt"," Oberhausen -> Dortmund",NA,"SLOW_TRAFFIC","23",2025-05-27,"Beginn: 27.05.25 um 14:21 Uhr  Angespannte Verkehrslage, seit 27.05.2025, 14:21 A2: Oberhausen -> Dortmund, 1.8 km vor AS Oberhausen-Königshardt, aus Richtung Oberhausen  Langsamer Verkehr Durchschnittsgeschwindigkeit: 23 km/h",51.5386298801034,6.84331017434262
"A2","undefined--vi-avl.2025-05-27_12-22-27-000.f_014.de0","51.554982409060166,6.9253104457303145,51.540354027252675,6.883888610070291","51.554982409060166,6.9253104457303145","WARNING","A2 | Bottrop - Oberhausen-Königshardt"," Dortmund -> Oberhausen",2,"SLOW_TRAFFIC","48",2025-05-27,"Beginn: 27.05.25 um 12:22 Uhr  Angespannte Verkehrslage, seit 27.05.2025, 12:22 A2: Dortmund -> Oberhausen, zwischen AD Bottrop und 1.0 km vor AS Oberhausen-Königshardt  Langsamer Verkehr Reisezeitverlust: 2 Minuten Durchschnittsgeschwindigkeit: 48 km/h",51.5549824090602,6.92531044573031
"A2","undefined--vi-hind.2025-05-27_09-44-44-000.f_012.de0","51.59569033519837,7.252382824483826,51.60383759582366,7.317169324250955","51.59569033519837,7.252382824483826","WARNING","A2 | Recklinghausen-Süd - Ickern"," Oberhausen -> Dortmund",NA,NA,NA,2025-05-27,"Beginn: 27.05.25 um 09:44 Uhr  Hindernis, seit 27.05.2025, 09:44 A2: Oberhausen -> Dortmund, zwischen 3.1 km hinter AS Recklinghausen-Süd und 1.5 km vor Ickern  Gefahr durch Gegenstände auf der Fahrbahn",51.5956903351984,7.25238282448383
"A2","undefined--vi-avl.2025-05-27_13-54-47-000.f_001.de0","52.006754804991466,8.625869755064372,52.02865840357287,8.63744248622557","52.006754804991466,8.625869755064372","WARNING","A2 | Bielefeld-Ost - Ostwestfalen/Lippe"," Dortmund -> Hannover",2,"SLOW_TRAFFIC","47.70000076293945",2025-05-27,"Beginn: 27.05.25 um 13:54 Uhr  Angespannte Verkehrslage, seit 27.05.2025, 13:54 A2: Dortmund -> Hannover, zwischen 1.4 km hinter AS Bielefeld-Ost und 3.6 km vor AS Ostwestfalen/Lippe  Langsamer Verkehr Reisezeitverlust: 2 Minuten Durchschnittsgeschwindigkeit: 47 km/h",52.0067548049915,8.62586975506437
"A2","undefined--vi-avl.2025-05-27_14-07-58-000.f_005.de0","52.2223660220814,9.221048244180865,52.2223660220814,9.221048244180865","52.2223660220814,9.221048244180865","WARNING","A2 | Bernser Kirchweg - Bernser Kirchweg"," Hannover -> Dortmund",NA,"STATIONARY_TRAFFIC","27",2025-05-27,"Beginn: 27.05.25 um 14:21 Uhr  Angespannte Verkehrslage, seit 27.05.2025, 14:21 A2: Hannover -> Dortmund, 3.8 km vor Bernser Kirchweg, aus Richtung Auetal Nord  Im Stillstand Durchschnittsgeschwindigkeit: 27 km/h",52.2223660220814,9.22104824418087
"A2","undefined--vi-avl.2025-05-27_04-26-30-000.f.de0","52.22239987039729,9.221215037166779,52.2204527087847,9.085053089904518","52.22239987039729,9.221215037166779","WARNING","A2 | Auetal Nord - Papenbrink"," Hannover -> Dortmund",16,"STATIONARY_TRAFFIC","27.299999237060547",2025-05-27,"Beginn: 27.05.25 um 04:26 Uhr  Angespannte Verkehrslage, seit 27.05.2025, 04:26 A2: Hannover -> Dortmund, zwischen 0.4 km hinter Auetal Nord und 2.1 km vor Papenbrink  Im Stillstand Reisezeitverlust: 16 Minuten Durchschnittsgeschwindigkeit: 27 km/h",52.2223998703973,9.22121503716678
"A2","undefined--vi-avl.2025-05-27_13-57-28-000.f.de0","52.427397405418915,9.729556334436563,52.42991483408722,9.790029622673114","52.427397405418915,9.729556334436563","WARNING","A2 | Godshorn - Varrelheide"," Dortmund -> Hannover",5,"QUEUING_TRAFFIC","34.099998474121094",2025-05-27,"Beginn: 27.05.25 um 13:57 Uhr  Angespannte Verkehrslage, seit 27.05.2025, 13:57 A2: Dortmund -> Hannover, zwischen 2.3 km hinter Godshorn und 2.3 km vor Varrelheide  Stockender Verkehr Reisezeitverlust: 5 Minuten Durchschnittsgeschwindigkeit: 34 km/h",52.4273974054189,9.72955633443656
"A2","undefined--vi-avl.2025-05-27_10-46-06-000.f_013.de0","52.42726574317454,9.756291125006419,52.425494704091,9.655361859079857","52.42726574317454,9.756291125006419","WARNING","A2 | Hannover-Bothfeld - Nordhafen"," Hannover -> Dortmund",6,"QUEUING_TRAFFIC","43.900001525878906",2025-05-27,"Beginn: 27.05.25 um 10:46 Uhr  Angespannte Verkehrslage, seit 27.05.2025, 10:46 A2: Hannover -> Dortmund, zwischen 1.3 km hinter AS Hannover-Bothfeld und 0.4 km vor Nordhafen  Stockender Verkehr Reisezeitverlust: 6 Minuten Durchschnittsgeschwindigkeit: 43 km/h",52.4272657431745,9.75629112500642
"A2","undefined--vi-avl.2025-05-27_10-46-06-000.f_021.de0","52.430422328311586,9.808856702930903,52.427091385442075,9.76493376103623","52.430422328311586,9.808856702930903","WARNING","A2 | Varrelheide - Vahrenheide"," Hannover -> Dortmund",3,"QUEUING_TRAFFIC","34.5",2025-05-27,"Beginn: 27.05.25 um 10:46 Uhr  Angespannte Verkehrslage, seit 27.05.2025, 10:46 A2: Hannover -> Dortmund, zwischen 1.0 km hinter Varrelheide und 0.6 km vor Vahrenheide  Stockender Verkehr Reisezeitverlust: 3 Minuten Durchschnittsgeschwindigkeit: 34 km/h",52.4304223283116,9.8088567029309
"A2","undefined--vi-avl.2025-05-27_12-54-53-000.f_011.de0","52.248667553707946,11.0017501762821,52.21999703639568,11.055574090730355","52.248667553707946,11.0017501762821","WARNING","A2 | Helmstedt-West - Lappwald Nord"," Braunschweig -> Magdeburg",5,"QUEUING_TRAFFIC","35.099998474121094",2025-05-27,"Beginn: 27.05.25 um 12:54 Uhr  Angespannte Verkehrslage, seit 27.05.2025, 12:54 A2: Braunschweig -> Magdeburg, zwischen 1.9 km hinter AS Helmstedt-West und 0.3 km vor Lappwald Nord  Stockender Verkehr Reisezeitverlust: 5 Minuten Durchschnittsgeschwindigkeit: 35 km/h",52.2486675537079,11.0017501762821
"A2","undefined--vi-avl.2025-05-27_14-13-58-000.f_021.de0","52.21367072633824,11.09566411512576,52.217180163662874,11.069702314196373","52.21367072633824,11.09566411512576","WARNING","A2 | Alleringersleben - Lappwald Nord"," Magdeburg -> Braunschweig",0,"SLOW_TRAFFIC","60.29999923706055",2025-05-27,"Beginn: 27.05.25 um 14:13 Uhr  Angespannte Verkehrslage, seit 27.05.2025, 14:13 A2: Magdeburg -> Braunschweig, zwischen 2.7 km hinter AS Alleringersleben und 0.7 km vor Lappwald Nord  Langsamer Verkehr Reisezeitverlust: 0 Minuten Durchschnittsgeschwindigkeit: 60 km/h",52.2136707263382,11.0956641151258
"A2","undefined--vi-avl.2025-05-27_10-24-48-000.f_031.de0","52.19444077632089,11.2818169952948,52.20161937909673,11.211169442017026","52.19444077632089,11.2818169952948","WARNING","A2 | Bornstedt - Alleringersleben"," Magdeburg -> Braunschweig",2,"SLOW_TRAFFIC","52.70000076293945",2025-05-27,"Beginn: 27.05.25 um 10:24 Uhr  Angespannte Verkehrslage, seit 27.05.2025, 10:24 A2: Magdeburg -> Braunschweig, zwischen 5.7 km hinter AS Bornstedt und 5.4 km vor AS Alleringersleben  Langsamer Verkehr Reisezeitverlust: 2 Minuten Durchschnittsgeschwindigkeit: 52 km/h",52.1944407763209,11.2818169952948
"A2","undefined--vi-avl.2025-05-27_14-15-10-000.f_001.de0","52.2337912230621,11.903672361434223,52.2337912230621,11.903672361434223","52.2337912230621,11.903672361434223","WARNING","A2 | Burg-Ost - Burg-Ost"," Berliner Ring -> Magdeburg",NA,"STATIONARY_TRAFFIC","21",2025-05-27,"Beginn: 27.05.25 um 14:21 Uhr  Angespannte Verkehrslage, seit 27.05.2025, 14:21 A2: Berliner Ring -> Magdeburg, 0.8 km vor AS Burg-Ost, aus Richtung Ihlegrund  Im Stillstand Durchschnittsgeschwindigkeit: 21 km/h",52.2337912230621,11.9036723614342
"A2","undefined--vi-avl.2025-05-27_13-57-28-000.f_002.de0","52.23377346373182,11.903381076771598,52.231497585011,11.882062450755344","52.23377346373182,11.903381076771598","WARNING","A2 | Ihlegrund - Burg-Zentrum"," Berliner Ring -> Magdeburg",3,"STATIONARY_TRAFFIC","21.399999618530273",2025-05-27,"Beginn: 27.05.25 um 13:57 Uhr  Angespannte Verkehrslage, seit 27.05.2025, 13:57 A2: Berliner Ring -> Magdeburg, zwischen 4.4 km hinter Ihlegrund und 4.2 km vor AS Burg-Zentrum  Im Stillstand Reisezeitverlust: 3 Minuten Durchschnittsgeschwindigkeit: 21 km/h",52.2337734637318,11.9033810767716
"A3","undefined--vi-avl.2025-05-27_09-15-07-000.f_011.de0","49.51263005915953,11.094524484602077,49.56146344225616,10.95891734058917","49.51263005915953,11.094524484602077","WARNING","A3 | Nürnberg-Nord - Erlangen-Frauenaurach"," Nürnberg -> Würzburg",22,"STATIONARY_TRAFFIC","24.700000762939453",2025-05-27,"Beginn: 27.05.25 um 09:15 Uhr  Angespannte Verkehrslage, seit 27.05.2025, 09:15 A3: Nürnberg -> Würzburg, zwischen 3.2 km hinter AS Nürnberg-Nord und 1.2 km vor AS Erlangen-Frauenaurach  Im Stillstand Reisezeitverlust: 22 Minuten Durchschnittsgeschwindigkeit: 24 km/h",49.5126300591595,11.0945244846021
"A3","undefined--vi-avl.2025-05-27_14-13-58-000.f_010.de0","49.512686420899314,11.0943516476763,49.512686420899314,11.0943516476763","49.512686420899314,11.0943516476763","WARNING","A3 | Neunhof - Neunhof"," Nürnberg -> Würzburg",NA,"STATIONARY_TRAFFIC","20",2025-05-27,"Beginn: 27.05.25 um 14:21 Uhr  Angespannte Verkehrslage, seit 27.05.2025, 14:21 A3: Nürnberg -> Würzburg, 2.5 km vor Neunhof, aus Richtung Nürnberg-Nord  Im Stillstand Durchschnittsgeschwindigkeit: 20 km/h",49.5126864208993,11.0943516476763
"A3","undefined--vi-zus.2024-04-16_07-30-00-000.f_130.de0","49.55929112244177,10.99563419293139,49.730225812906156,10.817532740401589","49.55929112244177,10.99563419293139","WARNING","A3 | Erlangen-Tennenlohe - Limbacher Leiten"," Nürnberg -> Würzburg",NA,NA,NA,2024-04-16,"Beginn: 16.04.24 um 07:30 Uhr  Zusammengesetzte Verkehrsinformation, seit 16.04.2024, 07:30 A3: Nürnberg -> Würzburg, zwischen 3.5 km hinter AS Erlangen-Tennenlohe und 1.1 km vor Limbacher Leiten  A3 Nürnberg Richtung Würzburg zwischen Rastplatz Kleinauweiher und Rastplatz Hummelberg Verkehr wird über die Gegenfahrbahn geleitet, Baustelle, bis 24.11.2025 15:00 Uhr",49.5592911224418,10.9956341929314
"A3","undefined--vi-zus.2025-05-27_14-12-43-000.f_001.de0","49.754353585318796,9.960975419837677,49.754704352949496,9.918999454580971","49.754353585318796,9.960975419837677","WARNING","A3 | Würzburg - Würzburg/Kist"," Nürnberg -> Frankfurt",1,"SLOW_TRAFFIC","62.099998474121094",2025-05-27,"Beginn: 27.05.25 um 14:12 Uhr  Zusammengesetzte Verkehrsinformation, seit 27.05.2025, 14:12 A3: Nürnberg -> Frankfurt, zwischen 0.1 km hinter Würzburg und 5.6 km vor AS Würzburg/Kist  Langsamer Verkehr Reisezeitverlust: 1 Minuten Durchschnittsgeschwindigkeit: 62 km/h",49.7543535853188,9.96097541983768
"A3","undefined--vi-zus.2025-05-27_12-08-19-000.f.de0","49.74927931096019,9.835161487882313,49.74775850819243,9.884591401747079","49.74927931096019,9.835161487882313","WARNING","A3 | Würzburg-West - Würzburg-Heidingsfeld"," Frankfurt -> Würzburg",3,"QUEUING_TRAFFIC","47.400001525878906",2025-05-27,"Beginn: 27.05.25 um 12:08 Uhr  Zusammengesetzte Verkehrsinformation, seit 27.05.2025, 12:08 A3: Frankfurt -> Würzburg, zwischen 1.2 km hinter AD Würzburg-West und 3.4 km vor AS Würzburg-Heidingsfeld  Stockender Verkehr Reisezeitverlust: 3 Minuten Durchschnittsgeschwindigkeit: 47 km/h",49.7492793109602,9.83516148788231
"A3","undefined--vi-hind.2025-05-27_14-17-54-000.f.de0","50.02744126381682,8.495612464314613,50.02704544956596,8.494485371614305","50.02744126381682,8.495612464314613","WARNING","A3 | Kelsterbach - Mönchhof-Dreieck"," Frankfurt -> Köln",NA,NA,NA,2025-05-27,"Beginn: 27.05.25 um 14:17 Uhr  Fahrzeug-Hindernis, seit 27.05.2025, 14:17 A3: Frankfurt -> Köln, zwischen 4.1 km hinter AS Kelsterbach und 0.2 km vor AD Mönchhof-Dreieck Gefahr durch ein defektes Fahrzeug auf der Fahrbahn",50.0274412638168,8.49561246431461
"A3","undefined--vi-avl.2025-05-27_14-09-23-000.f_001.de0","50.66407581652613,7.317739768413888,50.68484596429497,7.276215834036009","50.66407581652613,7.317739768413888","WARNING","A3 | Bad Honnef/Linz - Siebengebirge"," Frankfurt -> Köln",4,"QUEUING_TRAFFIC","38.79999923706055",2025-05-27,"Beginn: 27.05.25 um 14:09 Uhr  Angespannte Verkehrslage, seit 27.05.2025, 14:09 A3: Frankfurt -> Köln, zwischen 1.7 km hinter AS Bad Honnef/Linz und 0.2 km vor AS Siebengebirge  Stockender Verkehr Reisezeitverlust: 4 Minuten Durchschnittsgeschwindigkeit: 38 km/h",50.6640758165261,7.31773976841389
"A3","undefined--vi-avl.2025-05-27_13-14-11-000.f_019.de0","50.81428503124467,7.213426900781184,50.793533976169016,7.233018381608137","50.81428503124467,7.213426900781184","WARNING","A3 | Lohmar - Bonn/Siegburg"," Köln -> Frankfurt",3,"QUEUING_TRAFFIC","32.70000076293945",2025-05-27,"Beginn: 27.05.25 um 13:14 Uhr  Angespannte Verkehrslage, seit 27.05.2025, 13:14 A3: Köln -> Frankfurt, zwischen 1.1 km hinter AS Lohmar und 2.2 km vor AK Bonn/Siegburg  Stockender Verkehr Reisezeitverlust: 3 Minuten Durchschnittsgeschwindigkeit: 32 km/h",50.8142850312447,7.21342690078118
"A3","undefined--vi-zus.2025-05-27_13-59-26-000.f_002.de0","51.157282321508966,6.963033556565461,51.13298119149216,6.97336510347009","51.157282321508966,6.963033556565461","WARNING","A3 | Ohligser Heide - Solingen"," Oberhausen -> Köln",1,"SLOW_TRAFFIC","52.900001525878906",2025-05-27,"Beginn: 27.05.25 um 13:59 Uhr  Zusammengesetzte Verkehrsinformation, seit 27.05.2025, 13:59 A3: Oberhausen -> Köln, zwischen 0.1 km hinter Ohligser Heide und 1.4 km vor AS Solingen  Langsamer Verkehr Reisezeitverlust: 1 Minuten Durchschnittsgeschwindigkeit: 52 km/h",51.157282321509,6.96303355656546
"A3","undefined--vi-zus.2025-05-27_14-13-21-000.f.de0","51.21971776646254,6.921268978767087,51.20500180158583,6.933296140295417","51.21971776646254,6.921268978767087","WARNING","A3 | Stindertal / Stinderhof - Hilden"," Oberhausen -> Köln",1,"SLOW_TRAFFIC","58.70000076293945",2025-05-27,"Beginn: 27.05.25 um 14:13 Uhr  Zusammengesetzte Verkehrsinformation, seit 27.05.2025, 14:13 A3: Oberhausen -> Köln, zwischen 2.1 km hinter Stindertal / Stinderhof und 1.2 km vor AK Hilden  Langsamer Verkehr Reisezeitverlust: 1 Minuten Durchschnittsgeschwindigkeit: 58 km/h",51.2197177664625,6.92126897876709
"A3","undefined--vi-avl.2025-05-27_08-39-50-000.f_008.de0","51.409432211551966,6.800857370302109,51.450932616913896,6.798728663268922","51.409432211551966,6.800857370302109","WARNING","A3 | Duisburg-Wedau - Oberhausen-Lirich"," Köln -> Oberhausen",4,"SLOW_TRAFFIC","38.5",2025-05-27,"Beginn: 27.05.25 um 08:39 Uhr  Angespannte Verkehrslage, seit 27.05.2025, 08:39 A3: Köln -> Oberhausen, zwischen AS Duisburg-Wedau und 3.3 km vor AS Oberhausen-Lirich  Langsamer Verkehr Reisezeitverlust: 4 Minuten Durchschnittsgeschwindigkeit: 38 km/h",51.409432211552,6.80085737030211
"A3","undefined--vi-avl.2025-05-27_09-11-56-000.f_001.de0","51.48448300093352,6.813631899995712,51.53191824205067,6.822878410503156","51.48448300093352,6.813631899995712","WARNING","A3 | Oberhausen-Lirich - Oberhausen"," Köln -> Arnheim",6,"QUEUING_TRAFFIC","36",2025-05-27,"Beginn: 27.05.25 um 09:11 Uhr  Angespannte Verkehrslage, seit 27.05.2025, 09:11 A3: Köln -> Arnheim, zwischen 1.0 km hinter AS Oberhausen-Lirich und 1.0 km vor AK Oberhausen  Stockender Verkehr Reisezeitverlust: 6 Minuten Durchschnittsgeschwindigkeit: 36 km/h",51.4844830009335,6.81363189999571
"A3","undefined--vi-avl.2025-05-27_12-30-24-000.f_007.de0","51.48342980093352,6.813147899995705,51.44415165458889,6.79978958873682","51.48342980093352,6.813147899995705","WARNING","A3 | Oberhausen-West - Duisburg-Wedau"," Oberhausen -> Köln",1,"SLOW_TRAFFIC","55.79999923706055",2025-05-27,"Beginn: 27.05.25 um 12:30 Uhr  Angespannte Verkehrslage, seit 27.05.2025, 12:30 A3: Oberhausen -> Köln, zwischen 0.5 km hinter AK Oberhausen-West und 4.4 km vor AS Duisburg-Wedau  Langsamer Verkehr Reisezeitverlust: 1 Minuten Durchschnittsgeschwindigkeit: 55 km/h",51.4834298009335,6.81314789999571
"A3","undefined--vi-avl.2025-05-27_10-21-24-000.f_020.de0","51.54023300093318,6.829566099995856,51.52935160938691,6.819482039637583","51.54023300093318,6.829566099995856","WARNING","A3 | Dinslaken-Süd - Oberhausen-Holten"," Arnheim -> Oberhausen",2,"QUEUING_TRAFFIC","28",2025-05-27,"Beginn: 27.05.25 um 10:21 Uhr  Angespannte Verkehrslage, seit 27.05.2025, 10:21 A3: Arnheim -> Oberhausen, zwischen 2.6 km hinter AS Dinslaken-Süd und 2.0 km vor AS Oberhausen-Holten  Stockender Verkehr Reisezeitverlust: 2 Minuten Durchschnittsgeschwindigkeit: 28 km/h",51.5402330009332,6.82956609999586
