"road","identifier","extent","point","display_type","title","subtitle","delay_minutes","abnormalTrafficType","averageSpeed","startTimestamp","description","latitude","longitude"
"A1","undefined--vi-zus.2025-05-27_01-59-00-000.f_001.de0","53.50350841081712,10.039260868525327,53.509247542059,10.059273642237832","53.50350841081712,10.039260868525327","WARNING","A1 | Hamburg-Stillhorn - Norderelbbrücke"," Bremen -> Lübeck",1,"SLOW_TRAFFIC","38.29999923706055",2025-05-27,"Beginn: 27.05.25 um 01:59 Uhr  Zusammengesetzte Verkehrsinformation, seit 27.05.2025, 01:59 A1: Bremen -> Lübeck, zwischen 2.4 km hinter Hamburg-Stillhorn und Norderelbbrücke  Langsamer Verkehr Reisezeitverlust: 1 Minuten Durchschnittsgeschwindigkeit: 38 km/h",53.5035084108171,10.0392608685253
"A1","undefined--vi-hind.2025-05-26_22-11-00-000.f_001.de0","53.50929678257153,10.057088901590378,53.50929678257153,10.057088901590378","53.50929678257153,10.057088901590378","WARNING","A1 | Hamburg-Norderelbe - Hamburg-Südost"," Hamburg -> Lübeck",NA,NA,NA,2025-05-26,"Beginn: 26.05.25 um 22:11 Uhr  Fahrzeug-Hindernis, seit 26.05.2025, 22:11 A1: Hamburg -> Lübeck, zwischen 1.2 km hinter AK Hamburg-Norderelbe und 1.2 km vor AD Hamburg-Südost",53.5092967825715,10.0570889015904
"A1","undefined--vi-hind.2025-05-26_22-11-00-000.f.de0","53.509302500919404,10.063278300000514,53.5094444127468,10.056993241326454","53.509302500919404,10.063278300000514","WARNING","A1 | Hamburg-Südost - Hamburg-Norderelbe"," Lübeck -> Hamburg",NA,NA,NA,2025-05-26,"Beginn: 26.05.25 um 22:11 Uhr  Fahrzeug-Hindernis, seit 26.05.2025, 22:11 A1: Lübeck -> Hamburg, zwischen 1.2 km hinter AD Hamburg-Südost und 1.4 km vor AK Hamburg-Norderelbe",53.5093025009194,10.0632783000005
"A1","undefined--vi-zus.2025-05-27_02-45-30-000.f.de0","53.507240018516704,10.082240859750254,53.509145113151256,10.067035702013081","53.507240018516704,10.082240859750254","WARNING","A1 | Hamburg-Moorfleet - Norderelbbrücke"," Lübeck -> Hamburg",0,"SLOW_TRAFFIC","48.5",2025-05-27,"Beginn: 27.05.25 um 02:45 Uhr  Zusammengesetzte Verkehrsinformation, seit 27.05.2025, 02:45 A1: Lübeck -> Hamburg, zwischen 0.6 km hinter AS Hamburg-Moorfleet und 0.5 km vor Norderelbbrücke  Langsamer Verkehr Reisezeitverlust: 0 Minuten Durchschnittsgeschwindigkeit: 48 km/h",53.5072400185167,10.0822408597503
"A2","undefined--vi-avl.2025-05-27_02-46-30-000.f_002.de0","51.54494833546413,6.906304725873766,51.54137160193313,6.889782377425985","51.54494833546413,6.906304725873766","WARNING","A2 | Bottrop - Bottrop"," Dortmund -> Oberhausen",0,"SLOW_TRAFFIC","44.79999923706055",2025-05-27,"Beginn: 27.05.25 um 02:46 Uhr  Angespannte Verkehrslage, seit 27.05.2025, 02:46 A2: Dortmund -> Oberhausen, zwischen 0.9 km hinter AS Bottrop und 0.3 km vor Bottrop  Langsamer Verkehr Reisezeitverlust: 0 Minuten Durchschnittsgeschwindigkeit: 44 km/h",51.5449483354641,6.90630472587377
"A3","undefined--vi-avl.2025-05-27_02-46-30-000.f_004.de0","48.457587439698536,13.375651548971618,48.459851700948605,13.37518560018693","48.457587439698536,13.375651548971618","WARNING","A3 | Rottal-West - Passau-Süd"," Linz -> Passau",0,"SLOW_TRAFFIC","11",2025-05-27,"Beginn: 27.05.25 um 02:46 Uhr  Angespannte Verkehrslage, seit 27.05.2025, 02:46 A3: Linz -> Passau, zwischen 0.2 km hinter Rottal-West und 9.0 km vor AS Passau-Süd  Langsamer Verkehr Reisezeitverlust: 0 Minuten Durchschnittsgeschwindigkeit: 11 km/h",48.4575874396985,13.3756515489716
"A3","undefined--vi-avl.2025-05-27_02-27-30-000.f_001.de0","48.56114462127951,13.387603546141785,48.57650458242302,13.366056521492128","48.56114462127951,13.387603546141785","WARNING","A3 | Hammerbach - Donautal"," Passau -> Nürnberg",1,"SLOW_TRAFFIC","59.900001525878906",2025-05-27,"Beginn: 27.05.25 um 02:27 Uhr  Angespannte Verkehrslage, seit 27.05.2025, 02:27 A3: Passau -> Nürnberg, zwischen 0.2 km hinter Hammerbach und 1.4 km vor Donautal  Langsamer Verkehr Reisezeitverlust: 1 Minuten Durchschnittsgeschwindigkeit: 59 km/h",48.5611446212795,13.3876035461418
"A3","undefined--vi-hind.2025-05-27_02-17-30-000.f_001.de0","49.81807230094192,9.557897500000147,49.76987810094211,9.58305290000015","49.81807230094192,9.557897500000147","WARNING","A3 | Kohlsberg - Fronberg"," Frankfurt -> Würzburg",NA,NA,NA,2025-05-27,"Beginn: 27.05.25 um 02:17 Uhr  Fahrzeug-Hindernis, seit 27.05.2025, 02:17 A3: Frankfurt -> Würzburg, zwischen 3.5 km hinter Kohlsberg und 9.9 km vor Fronberg Gefahr durch ein defektes Fahrzeug auf der Fahrbahn",49.8180723009419,9.55789750000015
"A3","undefined--vi-avl.2025-05-27_02-48-30-000.f.de0","50.62768030108536,7.384869839033139,50.63513721679924,7.367393265907311","50.62768030108536,7.384869839033139","WARNING","A3 | Pfaffenbach - Hambitz"," Frankfurt -> Köln",0,"SLOW_TRAFFIC","58.20000076293945",2025-05-27,"Beginn: 27.05.25 um 02:48 Uhr  Angespannte Verkehrslage, seit 27.05.2025, 02:48 A3: Frankfurt -> Köln, zwischen 2.7 km hinter Pfaffenbach und 0.6 km vor Hambitz  Langsamer Verkehr Reisezeitverlust: 0 Minuten Durchschnittsgeschwindigkeit: 58 km/h",50.6276803010854,7.38486983903314
"A3","undefined--vi-avl.2025-05-27_02-11-30-000.f_003.de0","51.89839901701434,6.165717280673193,51.89839901701434,6.165717280673193","51.89839901701434,6.165717280673193","WARNING","A3 | Knauheide - Knauheide"," Arnheim -> Oberhausen",NA,"QUEUING_TRAFFIC","17",2025-05-27,"Beginn: 27.05.25 um 02:47 Uhr  Angespannte Verkehrslage, seit 27.05.2025, 02:47 A3: Arnheim -> Oberhausen, 0.1 km vor Knauheide, aus Richtung Elten  Stockender Verkehr Durchschnittsgeschwindigkeit: 17 km/h",51.8983990170143,6.16571728067319
"A3","undefined--vi-avl.2025-05-27_00-47-30-000.f.de0","51.89839901701434,6.165717280673193,51.89532710093108,6.168877099986451","51.89839901701434,6.165717280673193","WARNING","A3 | Elten - Elten"," Arnheim -> Oberhausen",0,"QUEUING_TRAFFIC","31.399999618530273",2025-05-27,"Beginn: 27.05.25 um 00:47 Uhr  Angespannte Verkehrslage, seit 27.05.2025, 00:47 A3: Arnheim -> Oberhausen, zwischen 0.4 km hinter Elten und 1.4 km vor AS Elten  Stockender Verkehr Reisezeitverlust: 0 Minuten Durchschnittsgeschwindigkeit: 31 km/h",51.8983990170143,6.16571728067319
"A4","undefined--vi-avl.2025-05-27_02-40-30-000.f.de0","50.84633613286422,9.667892525281887,50.8490333266132,9.639961583115483","50.84633613286422,9.667892525281887","WARNING","A4 | Bad Hersfeld - Kirchheimer Dreieck"," Erfurt -> Bad Hersfeld",1,"SLOW_TRAFFIC","60.70000076293945",2025-05-27,"Beginn: 27.05.25 um 02:40 Uhr  Angespannte Verkehrslage, seit 27.05.2025, 02:40 A4: Erfurt -> Bad Hersfeld, zwischen 4.0 km hinter AS Bad Hersfeld und 4.2 km vor AD Kirchheimer Dreieck  Langsamer Verkehr Reisezeitverlust: 1 Minuten Durchschnittsgeschwindigkeit: 60 km/h",50.8463361328642,9.66789252528189
