"road","identifier","extent","point","display_type","title","subtitle","delay_minutes","abnormalTrafficType","averageSpeed","startTimestamp","description","latitude","longitude"
"A1","undefined--vi-hind.2025-05-23_11-57-15-000.f.de0","49.48773330094324,6.987658099996632,49.48633361346525,6.988278544351633","49.48773330094324,6.987658099996632","WARNING","A1 | Sombach Mühle - Schaumberg Kreuz"," Trier -> Saarbrücken",NA,NA,NA,2025-05-23,"Beginn: 23.05.25 um 11:57 Uhr  Fahrzeug-Hindernis, seit 23.05.2025, 11:57 A1: Trier -> Saarbrücken, zwischen 2.0 km hinter Sombach Mühle und 2.9 km vor Schaumberg Kreuz Gefahr durch ein defektes Fahrzeug auf der Fahrbahn",49.4877333009432,6.98765809999663
"A1","undefined--vi-zus.2025-05-23_10-01-39-000.f_003.de0","50.796935912162894,6.800315841041713,50.78101205373456,6.8113827215890055","50.796935912162894,6.800315841041713","WARNING","A1 | Erftstadt - Bliesheim"," Köln -> Euskirchen",0,"SLOW_TRAFFIC","61.5",2025-05-23,"Beginn: 23.05.25 um 10:01 Uhr  Zusammengesetzte Verkehrsinformation, seit 23.05.2025, 10:01 A1: Köln -> Euskirchen, zwischen 0.8 km hinter AS Erftstadt und 1.3 km vor AK Bliesheim  Langsamer Verkehr Reisezeitverlust: 0 Minuten Durchschnittsgeschwindigkeit: 61 km/h",50.7969359121629,6.80031584104171
"A1","undefined--vi-avl.2025-05-23_11-48-10-000.f_019.de0","50.97983591025026,6.852226953034607,50.994068402561716,6.881580131788558","50.97983591025026,6.852226953034607","WARNING","A1 | Köln-Bocklemünd - Köln-Nord"," Euskirchen -> Köln",1,"SLOW_TRAFFIC","56.599998474121094",2025-05-23,"Beginn: 23.05.25 um 11:48 Uhr  Angespannte Verkehrslage, seit 23.05.2025, 11:48 A1: Euskirchen -> Köln, zwischen 0.2 km hinter AS Köln-Bocklemünd und 0.7 km vor AK Köln-Nord  Langsamer Verkehr Reisezeitverlust: 1 Minuten Durchschnittsgeschwindigkeit: 56 km/h",50.9798359102503,6.85222695303461
"A1","undefined--vi-avl.2025-05-23_11-43-02-000.f_014.de0","51.00476042740394,6.906880657421615,51.02841520093608,6.950501599996664","51.00476042740394,6.906880657421615","WARNING","A1 | Köln-Nord - Leverkusener Brücke"," Euskirchen -> Dortmund",6,"QUEUING_TRAFFIC","27.899999618530273",2025-05-23,"Beginn: 23.05.25 um 11:43 Uhr  Angespannte Verkehrslage, seit 23.05.2025, 11:43 A1: Euskirchen -> Dortmund, zwischen 1.4 km hinter AK Köln-Nord und 1.0 km vor Leverkusener Brücke  Stockender Verkehr Reisezeitverlust: 6 Minuten Durchschnittsgeschwindigkeit: 27 km/h",51.0047604274039,6.90688065742162
"A1","undefined--vi-avl.2025-05-23_11-38-30-000.f_001.de0","50.98677635306815,6.8597117065803905,50.965305339040725,6.850473948273837","50.98677635306815,6.8597117065803905","WARNING","A1 | Köln-Nord - Köln-Lövenich"," Köln -> Euskirchen",2,"SLOW_TRAFFIC","45.20000076293945",2025-05-23,"Beginn: 23.05.25 um 11:38 Uhr  Angespannte Verkehrslage, seit 23.05.2025, 11:38 A1: Köln -> Euskirchen, zwischen 2.5 km hinter AK Köln-Nord und 3.0 km vor AS Köln-Lövenich  Langsamer Verkehr Reisezeitverlust: 2 Minuten Durchschnittsgeschwindigkeit: 45 km/h",50.9867763530682,6.85971170658039
"A1","undefined--vi-avl.2025-05-23_11-46-59-000.f_001.de0","51.004786766034684,6.906919462160697,51.004786766034684,6.906919462160697","51.004786766034684,6.906919462160697","WARNING","A1 | Köln-Niehl - Köln-Niehl"," Köln -> Dortmund",NA,"QUEUING_TRAFFIC","28",2025-05-23,"Beginn: 23.05.25 um 12:01 Uhr  Angespannte Verkehrslage, seit 23.05.2025, 12:01 A1: Köln -> Dortmund, 3.3 km vor AS Köln-Niehl, aus Richtung Köln-Nord  Stockender Verkehr Durchschnittsgeschwindigkeit: 28 km/h",51.0047867660347,6.9069194621607
"A1","undefined--vi-avl.2025-05-23_11-59-12-000.f_033.de0","51.03806383548047,6.981972830470394,51.03806383548047,6.981972830470394","51.03806383548047,6.981972830470394","WARNING","A1 | Leverkusen-West - Leverkusen-West"," Dortmund -> Köln",NA,"QUEUING_TRAFFIC","27",2025-05-23,"Beginn: 23.05.25 um 12:01 Uhr  Angespannte Verkehrslage, seit 23.05.2025, 12:01 A1: Dortmund -> Köln, 1.3 km vor AK Leverkusen-West, aus Richtung Leverkusen  Stockender Verkehr Durchschnittsgeschwindigkeit: 27 km/h",51.0380638354805,6.98197283047039
"A1","undefined--vi-avl.2025-05-23_08-38-24-000.f_002.de0","51.03806383548047,6.981972830470394,51.000854912645245,6.900122450988939","51.03806383548047,6.981972830470394","WARNING","A1 | Leverkusen - Köln-Nord"," Dortmund -> Euskirchen",12,"QUEUING_TRAFFIC","26.799999237060547",2025-05-23,"Beginn: 23.05.25 um 08:38 Uhr  Angespannte Verkehrslage, seit 23.05.2025, 08:38 A1: Dortmund -> Euskirchen, zwischen 1.9 km hinter AK Leverkusen und 0.8 km vor AK Köln-Nord  Stockender Verkehr Reisezeitverlust: 12 Minuten Durchschnittsgeschwindigkeit: 26 km/h",51.0380638354805,6.98197283047039
"A1","undefined--vi-zus.2025-05-23_09-41-42-000.f.de0","51.25104614614083,7.22544804549662,51.30025554730908,7.262513165979705","51.25104614614083,7.22544804549662","WARNING","A1 | Wuppertal-Ronsdorf - Wuppertal-Nord"," Köln -> Dortmund",4,"SLOW_TRAFFIC","46.79999923706055",2025-05-23,"Beginn: 23.05.25 um 09:41 Uhr  Zusammengesetzte Verkehrsinformation, seit 23.05.2025, 09:41 A1: Köln -> Dortmund, zwischen 2.8 km hinter AS Wuppertal-Ronsdorf und 1.7 km vor AK Wuppertal-Nord  Langsamer Verkehr Reisezeitverlust: 4 Minuten Durchschnittsgeschwindigkeit: 46 km/h",51.2510461461408,7.22544804549662
"A1","undefined--vi-avl.2025-05-23_11-57-15-000.f_001.de0","51.25109969236882,7.225458445355504,51.25109969236882,7.225458445355504","51.25109969236882,7.225458445355504","WARNING","A1 | Ehrenberg - Ehrenberg"," Köln -> Dortmund",NA,"SLOW_TRAFFIC","23",2025-05-23,"Beginn: 23.05.25 um 12:01 Uhr  Angespannte Verkehrslage, seit 23.05.2025, 12:01 A1: Köln -> Dortmund, 2.1 km vor Ehrenberg, aus Richtung Wuppertal-Ronsdorf  Langsamer Verkehr Durchschnittsgeschwindigkeit: 23 km/h",51.2510996923688,7.2254584453555
"A1","undefined--vi-avl.2025-05-23_11-51-25-000.f_001.de0","51.41507920076378,7.507807615374775,51.422645716166436,7.517800404027175","51.41507920076378,7.507807615374775","WARNING","A1 | Lennhof - Westhofener Kreuz"," Köln -> Dortmund",0,"SLOW_TRAFFIC","61.70000076293945",2025-05-23,"Beginn: 23.05.25 um 11:51 Uhr  Angespannte Verkehrslage, seit 23.05.2025, 11:51 A1: Köln -> Dortmund, zwischen 0.6 km hinter Lennhof und 1.5 km vor AK Westhofener Kreuz  Langsamer Verkehr Reisezeitverlust: 0 Minuten Durchschnittsgeschwindigkeit: 61 km/h",51.4150792007638,7.50780761537477
"A1","undefined--vi-zus.2025-05-23_11-34-13-000.f_004.de0","51.52313808683651,7.658502504755908,51.57663621998166,7.671866783205954","51.52313808683651,7.658502504755908","WARNING","A1 | Dortmund/Unna - Kamener Kreuz"," Dortmund -> Münster",2,"SLOW_TRAFFIC","57.400001525878906",2025-05-23,"Beginn: 23.05.25 um 11:34 Uhr  Zusammengesetzte Verkehrsinformation, seit 23.05.2025, 11:34 A1: Dortmund -> Münster, zwischen 0.1 km hinter AK Dortmund/Unna und 3.0 km vor AK Kamener Kreuz  Langsamer Verkehr Reisezeitverlust: 2 Minuten Durchschnittsgeschwindigkeit: 57 km/h",51.5231380868365,7.65850250475591
"A1","undefined--vi-avl.2025-05-23_11-26-44-000.f_024.de0","51.57840666795422,7.673502307576107,51.538243939828426,7.661569940077383","51.57840666795422,7.673502307576107","WARNING","A1 | Kamener Kreuz - Unna"," Münster -> Dortmund",1,"SLOW_TRAFFIC","56.400001525878906",2025-05-23,"Beginn: 23.05.25 um 11:26 Uhr  Angespannte Verkehrslage, seit 23.05.2025, 11:26 A1: Münster -> Dortmund, zwischen 2.7 km hinter AK Kamener Kreuz und 1.3 km vor AS Unna  Langsamer Verkehr Reisezeitverlust: 1 Minuten Durchschnittsgeschwindigkeit: 56 km/h",51.5784066679542,7.67350230757611
