"road","identifier","extent","point","display_type","title","subtitle","delay_minutes","abnormalTrafficType","averageSpeed","startTimestamp","description","latitude","longitude"
"A1","undefined--vi-avl.2025-05-25_15-07-30-000.f_006.de0","49.311193753792566,6.968581053550956,49.311193753792566,6.968581053550956","49.311193753792566,6.968581053550956","WARNING","A1 | Neuhaus - Neuhaus"," Trier -> Saarbrücken",NA,"STATIONARY_TRAFFIC","12",2025-05-25,"Beginn: 25.05.25 um 15:07 Uhr  Angespannte Verkehrslage, seit 25.05.2025, 15:07 A1: Trier -> Saarbrücken, 0.1 km vor Neuhaus, aus Richtung Holz  Im Stillstand Durchschnittsgeschwindigkeit: 12 km/h",49.3111937537926,6.96858105355096
"A1","undefined--vi-avl.2025-05-25_15-07-30-000.f_003.de0","49.311193753792566,6.968581053550956,49.309545000943906,6.968487099996443","49.311193753792566,6.968581053550956","WARNING","A1 | Holz - Riegelsberg"," Trier -> Saarbrücken",0,"STATIONARY_TRAFFIC","12.199999809265137",2025-05-25,"Beginn: 25.05.25 um 15:07 Uhr  Angespannte Verkehrslage, seit 25.05.2025, 15:07 A1: Trier -> Saarbrücken, zwischen 1.5 km hinter AS Holz und 1.6 km vor AS Riegelsberg  Im Stillstand Reisezeitverlust: 0 Minuten Durchschnittsgeschwindigkeit: 12 km/h",49.3111937537926,6.96858105355096
"A1","undefined--vi-avl.2025-05-25_10-24-00-000.f_002.de0","50.82278891234291,6.78520495344964,50.85269977087939,6.804601196334652","50.82278891234291,6.78520495344964","WARNING","A1 | Erfttal - Ville"," Euskirchen -> Köln",11,"STATIONARY_TRAFFIC","17.200000762939453",2025-05-25,"Beginn: 25.05.25 um 10:24 Uhr  Angespannte Verkehrslage, seit 25.05.2025, 10:24 A1: Euskirchen -> Köln, zwischen 0.7 km hinter AD Erfttal und 0.6 km vor Ville  Im Stillstand Reisezeitverlust: 11 Minuten Durchschnittsgeschwindigkeit: 17 km/h",50.8227889123429,6.78520495344964
"A1","undefined--vi-avl.2025-05-25_10-32-30-000.f_006.de0","50.822869547042124,6.785215496778867,50.822869547042124,6.785215496778867","50.822869547042124,6.785215496778867","WARNING","A1 | Hürth - Hürth"," Euskirchen -> Köln",NA,"STATIONARY_TRAFFIC","14",2025-05-25,"Beginn: 25.05.25 um 15:07 Uhr  Angespannte Verkehrslage, seit 25.05.2025, 15:07 A1: Euskirchen -> Köln, 3.1 km vor AS Hürth, aus Richtung Erfttal  Im Stillstand Durchschnittsgeschwindigkeit: 14 km/h",50.8228695470421,6.78521549677887
"A1","undefined--vi-avl.2025-05-25_14-38-10-000.f_001.de0","51.90317952128043,7.566905858884146,51.90317952128043,7.566905858884146","51.90317952128043,7.566905858884146","WARNING","A1 | Münster-Hiltrup - Münster-Hiltrup"," Münster -> Dortmund",NA,"STATIONARY_TRAFFIC","20",2025-05-25,"Beginn: 25.05.25 um 15:07 Uhr  Angespannte Verkehrslage, seit 25.05.2025, 15:07 A1: Münster -> Dortmund, 1.9 km vor AS Münster-Hiltrup, aus Richtung Münster-Süd  Im Stillstand Durchschnittsgeschwindigkeit: 20 km/h",51.9031795212804,7.56690585888415
"A1","undefined--vi-avl.2025-05-25_14-15-38-000.f_002.de0","51.90319636723404,7.566895699018324,51.88593868468433,7.574867047553354","51.90319636723404,7.566895699018324","WARNING","A1 | Münster-Süd - Weißes Venn"," Münster -> Dortmund",4,"STATIONARY_TRAFFIC","20.200000762939453",2025-05-25,"Beginn: 25.05.25 um 14:15 Uhr  Angespannte Verkehrslage, seit 25.05.2025, 14:15 A1: Münster -> Dortmund, zwischen 1.4 km hinter AK Münster-Süd und 5.1 km vor Weißes Venn  Im Stillstand Reisezeitverlust: 4 Minuten Durchschnittsgeschwindigkeit: 20 km/h",51.903196367234,7.56689569901832
"A1","undefined--vi-zus.2025-05-25_15-01-09-000.f_001.de0","52.59023705334006,8.111146456920597,52.599993131696216,8.11535115866486","52.59023705334006,8.111146456920597","WARNING","A1 | Fladderlohhausen - Langwege-Ost"," Osnabrück -> Bremen",1,"STATIONARY_TRAFFIC","32.099998474121094",2025-05-25,"Beginn: 25.05.25 um 15:01 Uhr  Zusammengesetzte Verkehrsinformation, seit 25.05.2025, 15:01 A1: Osnabrück -> Bremen, zwischen 1.6 km hinter Fladderlohhausen und 1.7 km vor Langwege-Ost  Im Stillstand Reisezeitverlust: 1 Minuten Durchschnittsgeschwindigkeit: 32 km/h  Gefahr durch eine ungesicherte Unfallstelle",52.5902370533401,8.1111464569206
"A1","undefined--vi-hind.2025-05-25_15-04-30-000.f.de0","52.59494602610423,8.112799347989563,52.60642285788313,8.119816498404074","52.59494602610423,8.112799347989563","WARNING","A1 | Fladderlohhausen - Langwege-Ost"," Osnabrück -> Bremen",NA,NA,NA,2025-05-25,"Beginn: 25.05.25 um 15:04 Uhr  Hindernis, seit 25.05.2025, 15:04 A1: Osnabrück -> Bremen, zwischen 2.1 km hinter Fladderlohhausen und 0.9 km vor Langwege-Ost  Gefahr durch eine ungesicherte Unfallstelle",52.5949460261042,8.11279934798956
"A1","undefined--vi-avl.2025-05-25_15-01-09-000.f_001.de0","52.59043195175267,8.111201616921827,52.59043195175267,8.111201616921827","52.59043195175267,8.111201616921827","WARNING","A1 | Holdorf - Holdorf"," Osnabrück -> Bremen",NA,"STATIONARY_TRAFFIC","29",2025-05-25,"Beginn: 25.05.25 um 15:07 Uhr  Angespannte Verkehrslage, seit 25.05.2025, 15:07 A1: Osnabrück -> Bremen, 0.7 km vor AS Holdorf, aus Richtung Fladderlohhausen  Im Stillstand Durchschnittsgeschwindigkeit: 29 km/h",52.5904319517527,8.11120161692183
"A1","undefined--vi-avl.2025-05-25_11-08-30-000.f_002.de0","53.03133039066303,8.961781699222422,53.03133039066303,8.961781699222422","53.03133039066303,8.961781699222422","WARNING","A1 | Mahndorfer Marsch - Mahndorfer Marsch"," Bremen -> Osnabrück",NA,"STATIONARY_TRAFFIC","15",2025-05-25,"Beginn: 25.05.25 um 15:07 Uhr  Angespannte Verkehrslage, seit 25.05.2025, 15:07 A1: Bremen -> Osnabrück, 1.2 km vor Mahndorfer Marsch, aus Richtung Uphusen/Bremen-Mahndorf  Im Stillstand Durchschnittsgeschwindigkeit: 15 km/h",53.031330390663,8.96178169922242
"A1","undefined--vi-avl.2025-05-25_10-43-30-000.f_005.de0","53.03135275079014,8.96182841064892,53.03184767902425,8.865127051627695","53.03135275079014,8.96182841064892","WARNING","A1 | Uphusen/Bremen-Mahndorf - Bremen-Arsten"," Hamburg -> Osnabrück",24,"STATIONARY_TRAFFIC","15.300000190734863",2025-05-25,"Beginn: 25.05.25 um 10:43 Uhr  Angespannte Verkehrslage, seit 25.05.2025, 10:43 A1: Hamburg -> Osnabrück, zwischen AS Uphusen/Bremen-Mahndorf und 0.5 km vor AS Bremen-Arsten  Im Stillstand Reisezeitverlust: 24 Minuten Durchschnittsgeschwindigkeit: 15 km/h",53.0313527507901,8.96182841064892
"A1","undefined--vi-avl.2025-05-25_11-09-30-000.f_002.de0","53.371426741101395,9.81490618630739,53.37231789036979,9.8432013114482","53.371426741101395,9.81490618630739","WARNING","A1 | Rade - Buchholzer Dreieck"," Bremen -> Hamburg",1,"SLOW_TRAFFIC","52",2025-05-25,"Beginn: 25.05.25 um 11:09 Uhr  Angespannte Verkehrslage, seit 25.05.2025, 11:09 A1: Bremen -> Hamburg, zwischen 0.7 km hinter AS Rade und 0.8 km vor AD Buchholzer Dreieck  Langsamer Verkehr Reisezeitverlust: 1 Minuten Durchschnittsgeschwindigkeit: 52 km/h",53.3714267411014,9.81490618630739
"A1","undefined--vi-avl.2025-05-25_14-44-00-000.f.de0","53.54720767059722,10.148333840531679,53.54720767059722,10.148333840531679","53.54720767059722,10.148333840531679","WARNING","A1 | Hamburg-Öjendorf - Hamburg-Öjendorf"," Lübeck -> Hamburg",NA,"STATIONARY_TRAFFIC","26",2025-05-25,"Beginn: 25.05.25 um 15:07 Uhr  Angespannte Verkehrslage, seit 25.05.2025, 15:07 A1: Lübeck -> Hamburg, 0.4 km vor AS Hamburg-Öjendorf, aus Richtung Hamburg-Ost  Im Stillstand Durchschnittsgeschwindigkeit: 26 km/h",53.5472076705972,10.1483338405317
"A1","undefined--vi-avl.2025-05-25_09-24-30-000.f.de0","53.54720767059722,10.148333840531679,53.52893760761835,10.134845725542926","53.54720767059722,10.148333840531679","WARNING","A1 | Hamburg-Ost - Hamburg-Billstedt"," Lübeck -> Hamburg",3,"STATIONARY_TRAFFIC","26.200000762939453",2025-05-25,"Beginn: 25.05.25 um 09:24 Uhr  Angespannte Verkehrslage, seit 25.05.2025, 09:24 A1: Lübeck -> Hamburg, zwischen 1.8 km hinter AK Hamburg-Ost und 0.2 km vor AS Hamburg-Billstedt  Im Stillstand Reisezeitverlust: 3 Minuten Durchschnittsgeschwindigkeit: 26 km/h",53.5472076705972,10.1483338405317
"A1","undefined--vi-zus.2025-05-25_11-09-30-000.f.de0","53.6967929586699,10.324661851234533,53.716692811716726,10.337172358567665","53.6967929586699,10.324661851234533","WARNING","A1 | Buddikate - Bargteheide"," Hamburg -> Lübeck",4,"STATIONARY_TRAFFIC","23.600000381469727",2025-05-25,"Beginn: 25.05.25 um 11:09 Uhr  Zusammengesetzte Verkehrsinformation, seit 25.05.2025, 11:09 A1: Hamburg -> Lübeck, zwischen 0.4 km hinter Buddikate und 0.2 km vor AS Bargteheide  Im Stillstand Reisezeitverlust: 4 Minuten Durchschnittsgeschwindigkeit: 23 km/h",53.6967929586699,10.3246618512345
"A1","undefined--vi-avl.2025-05-25_11-14-31-000.f_004.de0","53.69680145429648,10.32466679275744,53.69680145429648,10.32466679275744","53.69680145429648,10.32466679275744","WARNING","A1 | Bargteheide - Bargteheide"," Hamburg -> Lübeck",NA,"STATIONARY_TRAFFIC","18",2025-05-25,"Beginn: 25.05.25 um 15:07 Uhr  Angespannte Verkehrslage, seit 25.05.2025, 15:07 A1: Hamburg -> Lübeck, 2.2 km vor AK Bargteheide, aus Richtung Buddikate  Im Stillstand Durchschnittsgeschwindigkeit: 18 km/h",53.6968014542965,10.3246667927574
"A1","undefined--vi-avl.2025-05-25_10-03-30-000.f_002.de0","53.98281706741101,10.733126894026483,53.970215632704466,10.733895014881876","53.98281706741101,10.733126894026483","WARNING","A1 | Pansdorf - Ratekau"," Fehmarn -> Lübeck",0,"SLOW_TRAFFIC","46.099998474121094",2025-05-25,"Beginn: 25.05.25 um 10:03 Uhr  Angespannte Verkehrslage, seit 25.05.2025, 10:03 A1: Fehmarn -> Lübeck, zwischen 2.6 km hinter AS Pansdorf und 2.6 km vor AS Ratekau  Langsamer Verkehr Reisezeitverlust: 0 Minuten Durchschnittsgeschwindigkeit: 46 km/h",53.982817067411,10.7331268940265
"A2","undefined--vi-avl.2025-05-25_11-21-00-000.f_012.de0","51.5386298801034,6.843310174342619,51.53887574555629,6.864115930365085","51.5386298801034,6.843310174342619","WARNING","A2 | Oberhausen - Oberhausen-Königshardt"," Oberhausen -> Dortmund",1,"QUEUING_TRAFFIC","35.099998474121094",2025-05-25,"Beginn: 25.05.25 um 11:21 Uhr  Angespannte Verkehrslage, seit 25.05.2025, 11:21 A2: Oberhausen -> Dortmund, zwischen 0.6 km hinter AK Oberhausen und 0.4 km vor AS Oberhausen-Königshardt  Stockender Verkehr Reisezeitverlust: 1 Minuten Durchschnittsgeschwindigkeit: 35 km/h",51.5386298801034,6.84331017434262
