"road","identifier","extent","point","display_type","title","subtitle","delay_minutes","abnormalTrafficType","averageSpeed","startTimestamp","description","latitude","longitude"
"A1","undefined--vi-hind.2025-06-03_12-31-15-000.f_003.de0","51.038205418473616,6.980055793844579,51.038243941929494,6.996322591278786","51.038205418473616,6.980055793844579","WARNING","A1 | Leverkusen-West - Leverkusen"," Köln -> Dortmund",NA,NA,NA,"2025-06-03T12:31:15+02:00","Beginn: 03.06.25 um 12:31 Uhr  Hindernis, seit 03.06.2025, 12:31 A1: Köln -> Dortmund, zwischen 1.2 km hinter AK Leverkusen-West und 0.9 km vor AK Leverkusen  Gefahr durch eine ungesicherte Unfallstelle",51.0382054184736,6.98005579384458
"A1","undefined--vi-avl.2025-06-03_13-11-40-000.f_002.de0","51.4967895582905,7.637978971921978,51.54989608889522,7.663832827611681","51.4967895582905,7.637978971921978","WARNING","A1 | Lichtendorf - Kamen-Zentrum"," Köln -> Münster",2,"SLOW_TRAFFIC","55.599998474121094","2025-06-03T13:11:40+02:00","Beginn: 03.06.25 um 13:11 Uhr  Angespannte Verkehrslage, seit 03.06.2025, 13:11 A1: Köln -> Münster, zwischen 4.3 km hinter Lichtendorf und 2.9 km vor AS Kamen-Zentrum  Langsamer Verkehr Reisezeitverlust: 2 Minuten Durchschnittsgeschwindigkeit: 55 km/h",51.4967895582905,7.63797897192198
"A1","undefined--vi-zus.2025-06-03_13-54-53-000.f_001.de0","51.55904487657779,7.66473440554971,51.56840061758515,7.66628074187331","51.55904487657779,7.66473440554971","WARNING","A1 | Unna - Kamen-Zentrum"," Dortmund -> Münster",0,"SLOW_TRAFFIC","63","2025-06-03T13:54:53+02:00","Beginn: 03.06.25 um 13:54 Uhr  Zusammengesetzte Verkehrsinformation, seit 03.06.2025, 13:54 A1: Dortmund -> Münster, zwischen 3.6 km hinter AS Unna und 0.8 km vor AS Kamen-Zentrum  Langsamer Verkehr Reisezeitverlust: 0 Minuten Durchschnittsgeschwindigkeit: 63 km/h",51.5590448765778,7.66473440554971
"A1","undefined--vi-zus.2025-06-03_12-59-20-000.f_003.de0","51.79452849894371,7.635717733041788,51.87667986513772,7.576367185301809","51.79452849894371,7.635717733041788","WARNING","A1 | Eichengrund - Münster-Hiltrup"," Dortmund -> Münster",11,"QUEUING_TRAFFIC","35","2025-06-03T12:59:20+02:00","Beginn: 03.06.25 um 12:59 Uhr  Zusammengesetzte Verkehrsinformation, seit 03.06.2025, 12:59 A1: Dortmund -> Münster, zwischen 2.3 km hinter Eichengrund und 1.1 km vor AS Münster-Hiltrup  Stockender Verkehr Reisezeitverlust: 11 Minuten Durchschnittsgeschwindigkeit: 35 km/h",51.7945284989437,7.63571773304179
"A1","undefined--vi-avl.2025-06-03_12-07-29-000.f_008.de0","53.0225108965673,8.795501955397626,53.03155141226621,8.864804800301798","53.0225108965673,8.795501955397626","WARNING","A1 | Stuhr - Bremen-Hemelingen"," Osnabrück -> Bremen",2,"SLOW_TRAFFIC","56.400001525878906","2025-06-03T12:07:29+02:00","Beginn: 03.06.25 um 12:07 Uhr  Angespannte Verkehrslage, seit 03.06.2025, 12:07 A1: Osnabrück -> Bremen, zwischen 6.6 km hinter AD Stuhr und 1.7 km vor AS Bremen-Hemelingen  Langsamer Verkehr Reisezeitverlust: 2 Minuten Durchschnittsgeschwindigkeit: 56 km/h",53.0225108965673,8.79550195539763
"A1","undefined--vi-avl.2025-06-03_05-47-00-000.f_003.de0","53.05290295397772,9.039454502463602,53.031460453437994,8.864211532227444","53.05290295397772,9.039454502463602","WARNING","A1 | Tuchten - Bremen-Arsten"," Hamburg -> Osnabrück",14,"QUEUING_TRAFFIC","36.400001525878906","2025-06-03T05:47:00+02:00","Beginn: 03.06.25 um 05:47 Uhr  Angespannte Verkehrslage, seit 03.06.2025, 05:47 A1: Hamburg -> Osnabrück, zwischen 6.1 km hinter Tuchten und 0.4 km vor AS Bremen-Arsten  Stockender Verkehr Reisezeitverlust: 14 Minuten Durchschnittsgeschwindigkeit: 36 km/h",53.0529029539777,9.0394545024636
"A1","undefined--vi-zus.2025-06-03_13-50-29-000.f_001.de0","53.507451364885924,10.07795482449149,53.50944149694685,10.057115818183007","53.507451364885924,10.07795482449149","WARNING","A1 | Hamburg-Südost - Hamburg-Norderelbe"," Lübeck -> Hamburg",0,"SLOW_TRAFFIC","49.79999923706055","2025-06-03T13:50:29+02:00","Beginn: 03.06.25 um 13:50 Uhr  Zusammengesetzte Verkehrsinformation, seit 03.06.2025, 13:50 A1: Lübeck -> Hamburg, zwischen 0.2 km hinter AD Hamburg-Südost und 1.4 km vor AK Hamburg-Norderelbe  Langsamer Verkehr Reisezeitverlust: 0 Minuten Durchschnittsgeschwindigkeit: 49 km/h",53.5074513648859,10.0779548244915
"A2","undefined--vi-avl.2025-06-03_13-58-35-000.f_001.de0","51.5386298801034,6.843310174342619,51.5389081497909,6.866825447097448","51.5386298801034,6.843310174342619","WARNING","A2 | Oberhausen - Oberhausen-Königshardt"," Oberhausen -> Dortmund",0,"SLOW_TRAFFIC","52.099998474121094","2025-06-03T13:58:35+02:00","Beginn: 03.06.25 um 13:58 Uhr  Angespannte Verkehrslage, seit 03.06.2025, 13:58 A2: Oberhausen -> Dortmund, zwischen 0.6 km hinter AK Oberhausen und 0.2 km vor AS Oberhausen-Königshardt  Langsamer Verkehr Reisezeitverlust: 0 Minuten Durchschnittsgeschwindigkeit: 52 km/h",51.5386298801034,6.84331017434262
"A2","undefined--vi-avl.2025-06-03_14-05-18-000.f_012.de0","51.55854267748321,7.003865070198231,51.55854267748321,7.003865070198231","51.55854267748321,7.003865070198231","WARNING","A2 | Essen/Gladbeck - Essen/Gladbeck"," Dortmund -> Oberhausen",NA,"STATIONARY_TRAFFIC","24","2025-06-03T14:05:18+02:00","Beginn: 03.06.25 um 14:05 Uhr  Angespannte Verkehrslage, seit 03.06.2025, 14:05 A2: Dortmund -> Oberhausen, 1.4 km vor AS Essen/Gladbeck, aus Richtung Allenstein  Im Stillstand Durchschnittsgeschwindigkeit: 24 km/h",51.5585426774832,7.00386507019823
"A2","undefined--vi-avl.2025-06-03_11-35-09-000.f_002.de0","51.55855553425651,7.004007804396665,51.55591721352108,6.947204752567495","51.55855553425651,7.004007804396665","WARNING","A2 | Allenstein - Bottrop"," Dortmund -> Oberhausen",8,"STATIONARY_TRAFFIC","23.700000762939453","2025-06-03T11:35:09+02:00","Beginn: 03.06.25 um 11:35 Uhr  Angespannte Verkehrslage, seit 03.06.2025, 11:35 A2: Dortmund -> Oberhausen, zwischen 2.0 km hinter Allenstein und 1.5 km vor AD Bottrop  Im Stillstand Reisezeitverlust: 8 Minuten Durchschnittsgeschwindigkeit: 23 km/h",51.5585555342565,7.00400780439667
"A2","undefined--vi-avl.2025-06-03_14-04-12-000.f_005.de0","52.19836598453425,8.83044024386058,52.18783187540938,8.825147632598865","52.19836598453425,8.83044024386058","WARNING","A2 | Bad Oeynhausen - Vlotho-West"," Hannover -> Dortmund",0,"SLOW_TRAFFIC","56.599998474121094","2025-06-03T14:04:12+02:00","Beginn: 03.06.25 um 14:04 Uhr  Angespannte Verkehrslage, seit 03.06.2025, 14:04 A2: Hannover -> Dortmund, zwischen 1.1 km hinter AK Bad Oeynhausen und 6.1 km vor AS Vlotho-West  Langsamer Verkehr Reisezeitverlust: 0 Minuten Durchschnittsgeschwindigkeit: 56 km/h",52.1983659845342,8.83044024386058
"A2","undefined--vi-hind.2025-06-03_13-19-37-000.f_004.de0","52.21608822735803,8.95857696343152,52.215488582852466,8.956029296530138","52.21608822735803,8.95857696343152","WARNING","A2 | Papenbrink - Veltheim"," Hannover -> Dortmund",NA,NA,NA,"2025-06-03T13:19:37+02:00","Beginn: 03.06.25 um 13:19 Uhr  Fahrzeug-Hindernis, seit 03.06.2025, 13:19 A2: Hannover -> Dortmund, zwischen 6.7 km hinter Papenbrink und 0.1 km vor AS Veltheim Gefahr durch ein defektes Fahrzeug auf der Fahrbahn",52.216088227358,8.95857696343152
"A2","undefined--vi-avl.2025-06-03_12-51-06-000.f_009.de0","52.21535391373182,8.955520753108958,52.20983460743447,8.8556402840062","52.21535391373182,8.955520753108958","WARNING","A2 | Papenbrink - Bad Oeynhausen"," Hannover -> Dortmund",6,"QUEUING_TRAFFIC","42.099998474121094","2025-06-03T12:51:06+02:00","Beginn: 03.06.25 um 12:51 Uhr  Angespannte Verkehrslage, seit 03.06.2025, 12:51 A2: Hannover -> Dortmund, zwischen 7.0 km hinter Papenbrink und 1.1 km vor AK Bad Oeynhausen  Stockender Verkehr Reisezeitverlust: 6 Minuten Durchschnittsgeschwindigkeit: 42 km/h",52.2153539137318,8.95552075310896
"A2","undefined--vi-zus.2025-06-03_13-14-08-000.f_003.de0","52.333705900928116,9.407836100000157,52.38851880092773,9.476694300000183","52.333705900928116,9.407836100000157","WARNING","A2 | Lauenau - Wunstorf-Luthe"," Dortmund -> Hannover",NA,NA,NA,"2025-06-03T13:14:08+02:00","Beginn: 03.06.25 um 13:14 Uhr  Zusammengesetzte Verkehrsinformation, seit 03.06.2025, 13:14 A2: Dortmund -> Hannover, zwischen 7.1 km hinter AS Lauenau und 3.7 km vor AS Wunstorf-Luthe  A2 Dortmund Richtung Hannover zwischen Bad Nenndorf und Wunstorf-Kolenfeld Gefahr durch defekten LKW auf dem Standstreifen, Reifenschaden",52.3337059009281,9.40783610000016
"A2","undefined--vi-hind.2025-06-03_13-51-44-000.f_004.de0","52.42104078099604,9.623205764569796,52.422565264963715,9.56919998439196","52.42104078099604,9.623205764569796","WARNING","A2 | Hannover-Herrenhausen - Garbsen Süd"," Hannover -> Dortmund",NA,NA,NA,"2025-06-03T13:51:44+02:00","Beginn: 03.06.25 um 13:51 Uhr  Hindernis, seit 03.06.2025, 13:51 A2: Hannover -> Dortmund, zwischen 0.5 km hinter AS Hannover-Herrenhausen und 0.5 km vor Garbsen Süd  Gefahr durch Gegenstände auf der Fahrbahn",52.421040780996,9.6232057645698
"A2","undefined--vi-avl.2025-06-03_14-04-12-000.f_022.de0","52.42573436189432,9.656610605130584,52.42573436189432,9.656610605130584","52.42573436189432,9.656610605130584","WARNING","A2 | Nordhafen - Nordhafen"," Hannover -> Dortmund",NA,"STATIONARY_TRAFFIC","13","2025-06-03T14:05:18+02:00","Beginn: 03.06.25 um 14:05 Uhr  Angespannte Verkehrslage, seit 03.06.2025, 14:05 A2: Hannover -> Dortmund, 0.5 km vor Nordhafen, aus Richtung Hannover-West  Im Stillstand Durchschnittsgeschwindigkeit: 13 km/h",52.4257343618943,9.65661060513058
"A2","undefined--vi-zus.2025-06-03_13-49-10-000.f_001.de0","52.42573436189432,9.656610605130584,52.42368396880059,9.584199900337179","52.42573436189432,9.656610605130584","WARNING","A2 | Hannover-West - Garbsen"," Hannover -> Dortmund",7,"STATIONARY_TRAFFIC","31.399999618530273","2025-06-03T13:49:10+02:00","Beginn: 03.06.25 um 13:49 Uhr  Zusammengesetzte Verkehrsinformation, seit 03.06.2025, 13:49 A2: Hannover -> Dortmund, zwischen 0.7 km hinter AD Hannover-West und 0.7 km vor AS Garbsen  Gefahr durch Gegenstände auf der Fahrbahn  Im Stillstand Reisezeitverlust: 7 Minuten Durchschnittsgeschwindigkeit: 31 km/h",52.4257343618943,9.65661060513058
"A2","undefined--vi-avl.2025-06-03_13-34-21-000.f_007.de0","52.37705066172044,10.039907393923905,52.38963890811444,9.976760380896229","52.37705066172044,10.039907393923905","WARNING","A2 | Hämelerwald - Lehrte"," Braunschweig -> Hannover",5,"QUEUING_TRAFFIC","34.099998474121094","2025-06-03T13:34:21+02:00","Beginn: 03.06.25 um 13:34 Uhr  Angespannte Verkehrslage, seit 03.06.2025, 13:34 A2: Braunschweig -> Hannover, zwischen 5.8 km hinter AS Hämelerwald und 0.4 km vor AS Lehrte  Stockender Verkehr Reisezeitverlust: 5 Minuten Durchschnittsgeschwindigkeit: 34 km/h",52.3770506617204,10.0399073939239
"A2","undefined--vi-avl.2025-06-03_13-41-05-000.f_002.de0","52.33199063106031,10.439863292405906,52.33199063106031,10.439863292405906","52.33199063106031,10.439863292405906","WARNING","A2 | Braunschweig-Watenbüttel - Braunschweig-Watenbüttel"," Braunschweig -> Hannover",NA,"STATIONARY_TRAFFIC","26","2025-06-03T14:05:18+02:00","Beginn: 03.06.25 um 14:05 Uhr  Angespannte Verkehrslage, seit 03.06.2025, 14:05 A2: Braunschweig -> Hannover, 1.1 km vor AS Braunschweig-Watenbüttel, aus Richtung Braunschweig-Hafen  Im Stillstand Durchschnittsgeschwindigkeit: 26 km/h",52.3319906310603,10.4398632924059
"A2","undefined--vi-hind.2025-06-03_13-02-39-000.f_004.de0","52.335436743388875,10.418991297757422,52.33962510092808,10.3629558000008","52.335436743388875,10.418991297757422","WARNING","A2 | Braunschweig-Watenbüttel - Zweidorfer Holz Nord"," Braunschweig -> Hannover",NA,NA,NA,"2025-06-03T13:02:39+02:00","Beginn: 03.06.25 um 13:02 Uhr  Fahrzeug-Hindernis, seit 03.06.2025, 13:02 A2: Braunschweig -> Hannover, zwischen 0.4 km hinter AS Braunschweig-Watenbüttel und 0.1 km vor Zweidorfer Holz Nord",52.3354367433889,10.4189912977574
"A2","undefined--vi-avl.2025-06-03_09-41-07-000.f_014.de0","52.331971400464305,10.439976406323526,52.33555318360599,10.282090823287941","52.331971400464305,10.439976406323526","WARNING","A2 | Braunschweig-Hafen - Peine-Ost"," Braunschweig -> Hannover",19,"STATIONARY_TRAFFIC","26.399999618530273","2025-06-03T09:41:07+02:00","Beginn: 03.06.25 um 09:41 Uhr  Angespannte Verkehrslage, seit 03.06.2025, 09:41 A2: Braunschweig -> Hannover, zwischen 2.3 km hinter AS Braunschweig-Hafen und 1.4 km vor AS Peine-Ost  Im Stillstand Reisezeitverlust: 19 Minuten Durchschnittsgeschwindigkeit: 26 km/h",52.3319714004643,10.4399764063235
"A2","undefined--vi-zus.2025-06-03_14-01-05-000.f.de0","52.24627857768294,11.004195470021717,52.21646327641319,11.079573734314428","52.24627857768294,11.004195470021717","WARNING","A2 | Helmstedt-West - Marienborn"," Braunschweig -> Magdeburg",4,"SLOW_TRAFFIC","43.599998474121094","2025-06-03T14:01:05+02:00","Beginn: 03.06.25 um 14:01 Uhr  Zusammengesetzte Verkehrsinformation, seit 03.06.2025, 14:01 A2: Braunschweig -> Magdeburg, zwischen 2.2 km hinter AS Helmstedt-West und 0.2 km vor Marienborn  Langsamer Verkehr Reisezeitverlust: 4 Minuten Durchschnittsgeschwindigkeit: 43 km/h",52.2462785776829,11.0041954700217
"A2","undefined--vi-zus.2025-06-03_10-58-36-000.f_014.de0","52.18966651278893,11.325823670955678,52.22013152656704,11.055726276887764","52.18966651278893,11.325823670955678","WARNING","A2 | Bornstedt - Waldkater"," Magdeburg -> Braunschweig",17,"SLOW_TRAFFIC","38.70000076293945","2025-06-03T10:58:36+02:00","Beginn: 03.06.25 um 10:58 Uhr  Zusammengesetzte Verkehrsinformation, seit 03.06.2025, 10:58 A2: Magdeburg -> Braunschweig, zwischen 2.6 km hinter AS Bornstedt und 0.8 km vor Waldkater  Langsamer Verkehr Reisezeitverlust: 17 Minuten Durchschnittsgeschwindigkeit: 38 km/h",52.1896665127889,11.3258236709557
"A3","undefined--vi-hind.2025-06-03_10-43-05-000.f_006.de0","49.02884686262596,11.951688234907266,48.99817720094513,12.058913900026807","49.02884686262596,11.951688234907266","WARNING","A3 | Birkach - Regensburg"," Nürnberg -> Passau",NA,NA,NA,"2025-06-03T10:43:05+02:00","Beginn: 03.06.25 um 10:43 Uhr  Fahrzeug-Hindernis, seit 03.06.2025, 10:43 A3: Nürnberg -> Passau, zwischen 0.5 km hinter Birkach und 0.5 km vor AK Regensburg",49.028846862626,11.9516882349073
"A3","undefined--vi-zus.2025-06-03_13-07-30-000.f.de0","49.536942380012164,11.035894125361965,49.560266383179076,10.973017403928292","49.536942380012164,11.035894125361965","WARNING","A3 | Neunhof - Erlangen-Frauenaurach"," Nürnberg -> Würzburg",20,"STATIONARY_TRAFFIC","14.100000381469727","2025-06-03T13:07:30+02:00","Beginn: 03.06.25 um 13:07 Uhr  Zusammengesetzte Verkehrsinformation, seit 03.06.2025, 13:07 A3: Nürnberg -> Würzburg, zwischen 2.6 km hinter Neunhof und 2.3 km vor AS Erlangen-Frauenaurach  Im Stillstand Reisezeitverlust: 20 Minuten Durchschnittsgeschwindigkeit: 14 km/h",49.5369423800122,11.035894125362
"A3","undefined--vi-avl.2025-06-03_13-19-01-000.f_002.de0","49.53692389655574,11.035957104792107,49.53692389655574,11.035957104792107","49.53692389655574,11.035957104792107","WARNING","A3 | Erlangen-Tennenlohe - Erlangen-Tennenlohe"," Nürnberg -> Würzburg",NA,"STATIONARY_TRAFFIC","14","2025-06-03T14:04:12+02:00","Beginn: 03.06.25 um 14:04 Uhr  Angespannte Verkehrslage, seit 03.06.2025, 14:04 A3: Nürnberg -> Würzburg, 0.4 km vor AS Erlangen-Tennenlohe, aus Richtung Neunhof  Im Stillstand Durchschnittsgeschwindigkeit: 14 km/h",49.5369238965557,11.0359571047921
"A3","undefined--vi-unf.2025-06-03_13-20-54-000.f_002.de0","49.5601955179505,10.978695770856122,49.56092006407403,10.96249624857288","49.5601955179505,10.978695770856122","WARNING","A3 | Fürth/Erlangen - Erlangen-Frauenaurach"," Nürnberg -> Würzburg",NA,NA,NA,"2025-06-03T13:20:54+02:00","Beginn: 03.06.25 um 13:20 Uhr  Unfall, seit 03.06.2025, 13:20 A3: Nürnberg -> Würzburg, zwischen 1.0 km hinter AK Fürth/Erlangen und 1.5 km vor AS Erlangen-Frauenaurach",49.5601955179505,10.9786957708561
"A3","undefined--vi-zus.2025-05-26_11-33-41-000.f_001.de0","49.56926370094292,10.939065300002841,49.56000390484813,10.985410672347008","49.56926370094292,10.939065300002841","WARNING","A3 | Aurach - Fürth/Erlangen"," Würzburg -> Nürnberg",NA,NA,NA,"2025-05-26T11:33:41+02:00","Beginn: 26.05.25 um 11:33 Uhr  Zusammengesetzte Verkehrsinformation, seit 26.05.2025, 11:33 A3: Würzburg -> Nürnberg, zwischen 1.6 km hinter Aurach und 0.5 km vor AK Fürth/Erlangen  A3 Würzburg Richtung Nürnberg zwischen Rastplatz Lachgraben und Kreuz Fürth/Erlangen Verkehr wird über die Gegenfahrbahn geleitet, Baustelle, bis 24.11.2025 15:00 Uhr",49.5692637009429,10.9390653000028
"A3","undefined--vi-hind.2025-06-03_14-03-00-000.f.de0","49.73904196885986,9.993288292430817,49.75207340094218,9.933974000000298","49.73904196885986,9.993288292430817","WARNING","A3 | Sandgraben - Würzburg-Heidingsfeld"," Nürnberg -> Frankfurt",NA,NA,NA,"2025-06-03T14:03:00+02:00","Beginn: 03.06.25 um 14:03 Uhr  Hindernis, seit 03.06.2025, 14:03 A3: Nürnberg -> Frankfurt, zwischen 3.2 km hinter Sandgraben und 0.4 km vor AS Würzburg-Heidingsfeld  Gefahr durch Gegenstände auf der Fahrbahn",49.7390419688599,9.99328829243082
"A3","undefined--vi-zus.2025-06-03_12-58-37-000.f.de0","49.739464988300604,9.976414261874728,49.75425522917654,9.921728756504335","49.739464988300604,9.976414261874728","WARNING","A3 | Würzburg/Randersacker - Würzburg/Kist"," Nürnberg -> Frankfurt",4,"SLOW_TRAFFIC","44.5","2025-06-03T12:58:37+02:00","Beginn: 03.06.25 um 12:58 Uhr  Zusammengesetzte Verkehrsinformation, seit 03.06.2025, 12:58 A3: Nürnberg -> Frankfurt, zwischen 1.0 km hinter AS Würzburg/Randersacker und 5.8 km vor AS Würzburg/Kist  Gefahr durch Gegenstände auf der Fahrbahn  Langsamer Verkehr Reisezeitverlust: 4 Minuten Durchschnittsgeschwindigkeit: 44 km/h",49.7394649883006,9.97641426187473
"A3","undefined--vi-zus.2025-06-03_13-01-32-000.f.de0","49.74916716048935,9.839834068319133,49.74603688611732,9.875639894671153","49.74916716048935,9.839834068319133","WARNING","A3 | Würzburg-West - Würzburg-Heidingsfeld"," Frankfurt -> Würzburg",1,"SLOW_TRAFFIC","66.80000305175781","2025-06-03T13:01:32+02:00","Beginn: 03.06.25 um 13:01 Uhr  Zusammengesetzte Verkehrsinformation, seit 03.06.2025, 13:01 A3: Frankfurt -> Würzburg, zwischen 1.6 km hinter AD Würzburg-West und 4.0 km vor AS Würzburg-Heidingsfeld  Langsamer Verkehr Reisezeitverlust: 1 Minuten Durchschnittsgeschwindigkeit: 66 km/h",49.7491671604893,9.83983406831913
"A3","undefined--vi-avl.2025-06-03_10-15-15-000.f_011.de0","50.032404183080054,8.50846057327394,50.04640484218978,8.543485409773092","50.032404183080054,8.50846057327394","WARNING","A3 | Mönchhof-Dreieck - Kelsterbach"," Köln -> Frankfurt",2,"QUEUING_TRAFFIC","40.5","2025-06-03T10:15:15+02:00","Beginn: 03.06.25 um 10:15 Uhr  Angespannte Verkehrslage, seit 03.06.2025, 10:15 A3: Köln -> Frankfurt, zwischen 1.4 km hinter AD Mönchhof-Dreieck und 0.1 km vor AS Kelsterbach  Stockender Verkehr Reisezeitverlust: 2 Minuten Durchschnittsgeschwindigkeit: 40 km/h",50.0324041830801,8.50846057327394
