"road","identifier","extent","point","display_type","title","subtitle","delay_minutes","abnormalTrafficType","averageSpeed","startTimestamp","description","latitude","longitude"
"A1","undefined--vi-zus.2025-05-26_21-00-00-000.f_009.de0","49.41409680094352,6.987714099996616,49.382236700943636,7.002394199996714","49.41409680094352,6.987714099996616","WARNING","A1 | Schellenbach - Saarbrücken"," Trier -> Saarbrücken",NA,NA,NA,2025-05-26,"Beginn: 26.05.25 um 21:00 Uhr  Zusammengesetzte Verkehrsinformation, seit 26.05.2025, 21:00 A1: Trier -> Saarbrücken, zwischen 3.2 km hinter Schellenbach und 3.6 km vor AK Saarbrücken  A1 Trier Richtung Saarbrücken zwischen Eppelborn und Illingen Unfallaufnahme, Gefahr, Reinigungsarbeiten",49.4140968009435,6.98771409999662
"A1","undefined--vi-hind.2025-05-26_23-19-00-000.f_002.de0","51.469577753687005,7.598068004377641,51.52615581619932,7.6591863592437095","51.469577753687005,7.598068004377641","WARNING","A1 | Lichtendorf - Unna"," Köln -> Münster",NA,NA,NA,2025-05-26,"Beginn: 26.05.25 um 23:19 Uhr  Hindernis, seit 26.05.2025, 23:19 A1: Köln -> Münster, zwischen 0.2 km hinter Lichtendorf und AS Unna  Gefahr durch Gegenstände auf der Fahrbahn",51.469577753687,7.59806800437764
"A1","undefined--vi-hind.2025-05-26_22-11-00-000.f_001.de0","53.50929678257153,10.057088901590378,53.50929678257153,10.057088901590378","53.50929678257153,10.057088901590378","WARNING","A1 | Hamburg-Norderelbe - Hamburg-Südost"," Hamburg -> Lübeck",NA,NA,NA,2025-05-26,"Beginn: 26.05.25 um 22:11 Uhr  Fahrzeug-Hindernis, seit 26.05.2025, 22:11 A1: Hamburg -> Lübeck, zwischen 1.2 km hinter AK Hamburg-Norderelbe und 1.2 km vor AD Hamburg-Südost",53.5092967825715,10.0570889015904
"A1","undefined--vi-hind.2025-05-26_22-11-00-000.f.de0","53.509302500919404,10.063278300000514,53.5094444127468,10.056993241326454","53.509302500919404,10.063278300000514","WARNING","A1 | Hamburg-Südost - Hamburg-Norderelbe"," Lübeck -> Hamburg",NA,NA,NA,2025-05-26,"Beginn: 26.05.25 um 22:11 Uhr  Fahrzeug-Hindernis, seit 26.05.2025, 22:11 A1: Lübeck -> Hamburg, zwischen 1.2 km hinter AD Hamburg-Südost und 1.4 km vor AK Hamburg-Norderelbe",53.5093025009194,10.0632783000005
"A2","undefined--vi-hind.2025-05-26_23-57-30-000.f_001.de0","52.30993011743014,10.62562666041699,52.31318807795308,10.55957068336603","52.30993011743014,10.62562666041699","WARNING","A2 | Braunschweig-Ost - Braunschweig-Nord"," Magdeburg -> Hannover",NA,NA,NA,2025-05-26,"Beginn: 26.05.25 um 23:57 Uhr  Hindernis, seit 26.05.2025, 23:57 A2: Magdeburg -> Hannover, zwischen 0.2 km hinter AS Braunschweig-Ost und 2.9 km vor AK Braunschweig-Nord  Gefahr durch Gegenstände auf der Fahrbahn",52.3099301174301,10.625626660417
"A3","undefined--vi-avl.2025-05-27_00-00-00-000.f_001.de0","48.560835372136914,13.387905094936775,48.58454767992334,13.363850246935757","48.560835372136914,13.387905094936775","WARNING","A3 | Hammerbach - Donautal"," Passau -> Nürnberg",1,"SLOW_TRAFFIC","58.29999923706055",2025-05-27,"Beginn: 27.05.25 um 00:00 Uhr  Angespannte Verkehrslage, seit 27.05.2025, 00:00 A3: Passau -> Nürnberg, zwischen 0.1 km hinter Hammerbach und 0.5 km vor Donautal  Langsamer Verkehr Reisezeitverlust: 1 Minuten Durchschnittsgeschwindigkeit: 58 km/h",48.5608353721369,13.3879050949368
"A3","undefined--vi-hind.2025-05-26_21-13-00-000.f_006.de0","49.73904196885986,9.993288292430817,49.75207340094218,9.933974000000298","49.73904196885986,9.993288292430817","WARNING","A3 | Sandgraben - Würzburg-Heidingsfeld"," Nürnberg -> Frankfurt",NA,NA,NA,2025-05-26,"Beginn: 26.05.25 um 21:13 Uhr  Fahrzeug-Hindernis, seit 26.05.2025, 21:13 A3: Nürnberg -> Frankfurt, zwischen 3.2 km hinter Sandgraben und 0.4 km vor AS Würzburg-Heidingsfeld",49.7390419688599,9.99328829243082
"A3","undefined--vi-unf.2025-05-26_22-33-00-000.f_002.de0","50.06645708380128,8.83040833594486,50.05875164470893,8.887714621328172","50.06645708380128,8.83040833594486","WARNING","A3 | Obertshausen - Hanau"," Frankfurt -> Würzburg",NA,NA,NA,2025-05-26,"Beginn: 26.05.25 um 22:33 Uhr  Unfall, seit 26.05.2025, 22:33 A3: Frankfurt -> Würzburg, zwischen 0.3 km hinter AS Obertshausen und 0.3 km vor AS Hanau",50.0664570838013,8.83040833594486
"A3","undefined--vi-hind.2025-05-26_23-24-30-000.f_002.de0","50.14815488302034,8.322765003364685,50.210339700940196,8.251349699999782","50.14815488302034,8.322765003364685","WARNING","A3 | Niedernhausen - Idstein"," Frankfurt -> Köln",NA,NA,NA,2025-05-26,"Beginn: 26.05.25 um 23:24 Uhr  Fahrzeug-Hindernis, seit 26.05.2025, 23:24 A3: Frankfurt -> Köln, zwischen 0.8 km hinter AS Niedernhausen und 0.3 km vor AS Idstein Gefahr durch ein defektes Fahrzeug auf der Fahrbahn",50.1481548830203,8.32276500336468
"A3","undefined--vi-avl.2025-05-26_23-27-30-000.f_001.de0","51.89839901701434,6.165717280673193,51.89839901701434,6.165717280673193","51.89839901701434,6.165717280673193","WARNING","A3 | Knauheide - Knauheide"," Arnheim -> Oberhausen",NA,"SLOW_TRAFFIC","23",2025-05-27,"Beginn: 27.05.25 um 00:21 Uhr  Angespannte Verkehrslage, seit 27.05.2025, 00:21 A3: Arnheim -> Oberhausen, 0.1 km vor Knauheide, aus Richtung Elten  Langsamer Verkehr Durchschnittsgeschwindigkeit: 23 km/h",51.8983990170143,6.16571728067319
