"road","identifier","extent","point","display_type","title","subtitle","delay_minutes","abnormalTrafficType","averageSpeed","startTimestamp","description","latitude","longitude"
"A1","undefined--vi-zus.2025-05-21_06-59-24-000.f_004.de0","50.837341779434055,6.796103188964894,50.779500826506826,6.81247768070542","50.837341779434055,6.796103188964894","WARNING","A1 | Hürth - Bliesheim"," Köln -> Euskirchen",5,"SLOW_TRAFFIC","47.900001525878906",2025-05-21,"Beginn: 21.05.25 um 06:59 Uhr  Zusammengesetzte Verkehrsinformation, seit 21.05.2025, 06:59 A1: Köln -> Euskirchen, zwischen 1.3 km hinter AS Hürth und 1.1 km vor AK Bliesheim  Langsamer Verkehr Reisezeitverlust: 5 Minuten Durchschnittsgeschwindigkeit: 47 km/h",50.8373417794341,6.79610318896489
"A1","undefined--vi-avl.2025-05-21_11-29-14-000.f_008.de0","50.97983591025026,6.852226953034607,50.99471439918369,6.883679406339279","50.97983591025026,6.852226953034607","WARNING","A1 | Köln-Bocklemünd - Köln-Nord"," Euskirchen -> Köln",1,"SLOW_TRAFFIC","56.79999923706055",2025-05-21,"Beginn: 21.05.25 um 11:29 Uhr  Angespannte Verkehrslage, seit 21.05.2025, 11:29 A1: Euskirchen -> Köln, zwischen 0.2 km hinter AS Köln-Bocklemünd und 0.6 km vor AK Köln-Nord  Langsamer Verkehr Reisezeitverlust: 1 Minuten Durchschnittsgeschwindigkeit: 56 km/h",50.9798359102503,6.85222695303461
"A1","undefined--vi-avl.2025-05-21_11-50-21-000.f_007.de0","51.00330836030115,6.904731624133721,51.03755304419632,6.985181731181544","51.00330836030115,6.904731624133721","WARNING","A1 | Köln-Nord - Leverkusen"," Euskirchen -> Dortmund",6,"SLOW_TRAFFIC","38.20000076293945",2025-05-21,"Beginn: 21.05.25 um 11:50 Uhr  Angespannte Verkehrslage, seit 21.05.2025, 11:50 A1: Euskirchen -> Dortmund, zwischen 1.2 km hinter AK Köln-Nord und 1.7 km vor AK Leverkusen  Langsamer Verkehr Reisezeitverlust: 6 Minuten Durchschnittsgeschwindigkeit: 38 km/h",51.0033083603011,6.90473162413372
"A1","undefined--vi-avl.2025-05-21_08-11-47-000.f.de0","51.01339568422919,6.919140398587944,51.00107540093625,6.900535999996291","51.01339568422919,6.919140398587944","WARNING","A1 | Köln-Niehl - Köln-Nord"," Dortmund -> Euskirchen",2,"QUEUING_TRAFFIC","31.899999618530273",2025-05-21,"Beginn: 21.05.25 um 08:11 Uhr  Angespannte Verkehrslage, seit 21.05.2025, 08:11 A1: Dortmund -> Euskirchen, zwischen 2.0 km hinter AS Köln-Niehl und 0.8 km vor AK Köln-Nord  Stockender Verkehr Reisezeitverlust: 2 Minuten Durchschnittsgeschwindigkeit: 31 km/h",51.0133956842292,6.91914039858794
"A1","undefined--vi-avl.2025-05-21_12-00-15-000.f_007.de0","51.00330836030115,6.904731624133721,51.00330836030115,6.904731624133721","51.00330836030115,6.904731624133721","WARNING","A1 | Köln-Niehl - Köln-Niehl"," Köln -> Dortmund",NA,"SLOW_TRAFFIC","27",2025-05-21,"Beginn: 21.05.25 um 12:00 Uhr  Angespannte Verkehrslage, seit 21.05.2025, 12:00 A1: Köln -> Dortmund, 3.6 km vor AS Köln-Niehl, aus Richtung Köln-Nord  Langsamer Verkehr Durchschnittsgeschwindigkeit: 27 km/h",51.0033083603011,6.90473162413372
"A1","undefined--vi-zus.2025-05-21_11-44-45-000.f_002.de0","51.275909419033084,7.259356665288018,51.30119298558065,7.26267872561405","51.275909419033084,7.259356665288018","WARNING","A1 | Kucksiepen - Wuppertal-Nord"," Köln -> Dortmund",0,"SLOW_TRAFFIC","62.29999923706055",2025-05-21,"Beginn: 21.05.25 um 11:44 Uhr  Zusammengesetzte Verkehrsinformation, seit 21.05.2025, 11:44 A1: Köln -> Dortmund, zwischen 1.4 km hinter Kucksiepen und 1.6 km vor AK Wuppertal-Nord  Langsamer Verkehr Reisezeitverlust: 0 Minuten Durchschnittsgeschwindigkeit: 62 km/h",51.2759094190331,7.25935666528802
"A1","undefined--vi-avl.2025-05-21_11-20-51-000.f_005.de0","51.496998463345896,7.638274555728903,51.527705815090535,7.659525724450989","51.496998463345896,7.638274555728903","WARNING","A1 | Lichtendorf - Kamen-Zentrum"," Köln -> Münster",3,"SLOW_TRAFFIC","41.599998474121094",2025-05-21,"Beginn: 21.05.25 um 11:20 Uhr  Angespannte Verkehrslage, seit 21.05.2025, 11:20 A1: Köln -> Münster, zwischen 4.4 km hinter Lichtendorf und 5.4 km vor AS Kamen-Zentrum  Langsamer Verkehr Reisezeitverlust: 3 Minuten Durchschnittsgeschwindigkeit: 41 km/h",51.4969984633459,7.6382745557289
"A1","undefined--vi-avl.2025-05-21_11-28-11-000.f.de0","53.01673908265487,8.767759156932156,53.02910910237226,8.859060388969153","53.01673908265487,8.767759156932156","WARNING","A1 | Stuhr - Bremen-Hemelingen"," Osnabrück -> Bremen",2,"SLOW_TRAFFIC","67.19999694824219",2025-05-21,"Beginn: 21.05.25 um 11:28 Uhr  Angespannte Verkehrslage, seit 21.05.2025, 11:28 A1: Osnabrück -> Bremen, zwischen 4.6 km hinter AD Stuhr und 2.2 km vor AS Bremen-Hemelingen  Langsamer Verkehr Reisezeitverlust: 2 Minuten Durchschnittsgeschwindigkeit: 67 km/h",53.0167390826549,8.76775915693216
"A1","undefined--vi-zus.2025-05-21_10-36-30-000.f_002.de0","53.02384490153015,8.816992792526191,53.02383831652052,8.813623429231628","53.02384490153015,8.816992792526191","WARNING","A1 | Krummhörens Kuhlen - Bremen/Brinkum"," Bremen -> Osnabrück",NA,NA,NA,2025-05-21,"Beginn: 21.05.25 um 10:36 Uhr  Zusammengesetzte Verkehrsinformation, seit 21.05.2025, 10:36 A1: Bremen -> Osnabrück, zwischen 0.5 km hinter Krummhörens Kuhlen und 0.7 km vor AS Bremen/Brinkum  A1 Bremen Richtung Osnabrück
zwischen Rastplatz Ahlken und Bremen/Brinkum
defekter LKW auf dem Standstreifen",53.0238449015301,8.81699279252619
"A1","undefined--vi-avl.2025-05-21_05-57-00-000.f_003.de0","53.054209573266064,9.054157553984277,53.031460453437994,8.864211532227444","53.054209573266064,9.054157553984277","WARNING","A1 | Tuchten - Bremen-Arsten"," Hamburg -> Osnabrück",13,"QUEUING_TRAFFIC","39.79999923706055",2025-05-21,"Beginn: 21.05.25 um 05:57 Uhr  Angespannte Verkehrslage, seit 21.05.2025, 05:57 A1: Hamburg -> Osnabrück, zwischen 5.1 km hinter Tuchten und 0.4 km vor AS Bremen-Arsten  Stockender Verkehr Reisezeitverlust: 13 Minuten Durchschnittsgeschwindigkeit: 39 km/h",53.0542095732661,9.05415755398428
