"road","identifier","extent","point","display_type","title","subtitle","delay_minutes","abnormalTrafficType","averageSpeed","startTimestamp","description","latitude","longitude"
"A1","undefined--vi-avl.2025-05-24_08-41-30-000.f.de0","50.82720729130976,6.78661656387671,50.85269977087939,6.804601196334652","50.82720729130976,6.78661656387671","WARNING","A1 | Erfttal - Ville"," Euskirchen -> Köln",9,"STATIONARY_TRAFFIC","17.200000762939453",2025-05-24,"Beginn: 24.05.25 um 08:41 Uhr  Angespannte Verkehrslage, seit 24.05.2025, 08:41 A1: Euskirchen -> Köln, zwischen 1.2 km hinter AD Erfttal und 0.6 km vor Ville  Im Stillstand Reisezeitverlust: 9 Minuten Durchschnittsgeschwindigkeit: 17 km/h",50.8272072913098,6.78661656387671
"A1","undefined--vi-avl.2025-05-24_08-48-30-000.f_001.de0","50.82724111096881,6.786635860922679,50.82724111096881,6.786635860922679","50.82724111096881,6.786635860922679","WARNING","A1 | Hürth - Hürth"," Euskirchen -> Köln",NA,"STATIONARY_TRAFFIC","12",2025-05-24,"Beginn: 24.05.25 um 13:30 Uhr  Angespannte Verkehrslage, seit 24.05.2025, 13:30 A1: Euskirchen -> Köln, 2.6 km vor AS Hürth, aus Richtung Erfttal  Im Stillstand Durchschnittsgeschwindigkeit: 12 km/h",50.8272411109688,6.78663586092268
"A1","undefined--vi-avl.2025-05-24_12-56-33-000.f.de0","50.980928248702824,6.852966419230893,50.99471841744613,6.883692149846455","50.980928248702824,6.852966419230893","WARNING","A1 | Köln-Bocklemünd - Köln-Nord"," Euskirchen -> Köln",2,"SLOW_TRAFFIC","45.599998474121094",2025-05-24,"Beginn: 24.05.25 um 12:56 Uhr  Angespannte Verkehrslage, seit 24.05.2025, 12:56 A1: Euskirchen -> Köln, zwischen 0.4 km hinter AS Köln-Bocklemünd und 0.6 km vor AK Köln-Nord  Langsamer Verkehr Reisezeitverlust: 2 Minuten Durchschnittsgeschwindigkeit: 45 km/h",50.9809282487028,6.85296641923089
"A1","undefined--vi-avl.2025-05-24_10-26-00-000.f_005.de0","51.013689468806575,6.920104123133344,51.027491069509125,6.948818267104882","51.013689468806575,6.920104123133344","WARNING","A1 | Köln-Nord - Leverkusener Brücke"," Euskirchen -> Dortmund",2,"SLOW_TRAFFIC","34.599998474121094",2025-05-24,"Beginn: 24.05.25 um 10:26 Uhr  Angespannte Verkehrslage, seit 24.05.2025, 10:26 A1: Euskirchen -> Dortmund, zwischen 2.8 km hinter AK Köln-Nord und 1.1 km vor Leverkusener Brücke  Langsamer Verkehr Reisezeitverlust: 2 Minuten Durchschnittsgeschwindigkeit: 34 km/h",51.0136894688066,6.92010412313334
"A1","undefined--vi-avl.2025-05-24_13-30-07-000.f_013.de0","51.01373748015266,6.920189012782061,51.01373748015266,6.920189012782061","51.01373748015266,6.920189012782061","WARNING","A1 | Köln-Niehl - Köln-Niehl"," Köln -> Dortmund",NA,"SLOW_TRAFFIC","26",2025-05-24,"Beginn: 24.05.25 um 13:30 Uhr  Angespannte Verkehrslage, seit 24.05.2025, 13:30 A1: Köln -> Dortmund, 2.0 km vor AS Köln-Niehl, aus Richtung Köln-Nord  Langsamer Verkehr Durchschnittsgeschwindigkeit: 26 km/h",51.0137374801527,6.92018901278206
"A1","undefined--vi-avl.2025-05-24_10-26-00-000.f.de0","51.03564730299197,6.963763077813827,51.03744308106357,6.987565714040063","51.03564730299197,6.963763077813827","WARNING","A1 | Leverkusener Brücke - Leverkusen"," Köln -> Dortmund",2,"QUEUING_TRAFFIC","25.299999237060547",2025-05-24,"Beginn: 24.05.25 um 10:26 Uhr  Angespannte Verkehrslage, seit 24.05.2025, 10:26 A1: Köln -> Dortmund, zwischen 0.3 km hinter Leverkusener Brücke und 1.5 km vor AK Leverkusen  Stockender Verkehr Reisezeitverlust: 2 Minuten Durchschnittsgeschwindigkeit: 25 km/h",51.035647302992,6.96376307781383
"A1","undefined--vi-avl.2025-05-24_13-21-20-000.f_001.de0","51.03561340567664,6.963696529198908,51.03561340567664,6.963696529198908","51.03561340567664,6.963696529198908","WARNING","A1 | Leverkusen-West - Leverkusen-West"," Köln -> Dortmund",NA,"QUEUING_TRAFFIC","13",2025-05-24,"Beginn: 24.05.25 um 13:30 Uhr  Angespannte Verkehrslage, seit 24.05.2025, 13:30 A1: Köln -> Dortmund, 0.1 km vor AK Leverkusen-West, aus Richtung Leverkusener Brücke  Stockender Verkehr Durchschnittsgeschwindigkeit: 13 km/h",51.0356134056766,6.96369652919891
"A1","undefined--vi-avl.2025-05-24_13-30-41-000.f.de0","51.32384613407664,7.296073832080013,51.31816718283241,7.280540027747987","51.32384613407664,7.296073832080013","WARNING","A1 | Bruchmühle - Wuppertal-Nord"," Dortmund -> Köln",0,"SLOW_TRAFFIC","59",2025-05-24,"Beginn: 24.05.25 um 13:30 Uhr  Angespannte Verkehrslage, seit 24.05.2025, 13:30 A1: Dortmund -> Köln, zwischen 0.9 km hinter Bruchmühle und 0.8 km vor AK Wuppertal-Nord  Langsamer Verkehr Reisezeitverlust: 0 Minuten Durchschnittsgeschwindigkeit: 59 km/h",51.3238461340766,7.29607383208001
"A1","undefined--vi-avl.2025-05-24_12-50-10-000.f_003.de0","52.940644759751585,8.514998855555934,52.9581638581974,8.5740755740357","52.940644759751585,8.514998855555934","WARNING","A1 | Wildeshausen-Nord - Groß Ippener"," Osnabrück -> Bremen",4,"QUEUING_TRAFFIC","38.5",2025-05-24,"Beginn: 24.05.25 um 12:50 Uhr  Angespannte Verkehrslage, seit 24.05.2025, 12:50 A1: Osnabrück -> Bremen, zwischen 5.2 km hinter AS Wildeshausen-Nord und 3.4 km vor AS Groß Ippener  Stockender Verkehr Reisezeitverlust: 4 Minuten Durchschnittsgeschwindigkeit: 38 km/h",52.9406447597516,8.51499885555593
"A1","undefined--vi-avl.2025-05-24_13-22-58-000.f_005.de0","52.94065589677207,8.515022218536503,52.94065589677207,8.515022218536503","52.94065589677207,8.515022218536503","WARNING","A1 | Delmetal-Süd - Delmetal-Süd"," Osnabrück -> Bremen",NA,"QUEUING_TRAFFIC","20",2025-05-24,"Beginn: 24.05.25 um 13:30 Uhr  Angespannte Verkehrslage, seit 24.05.2025, 13:30 A1: Osnabrück -> Bremen, 1.6 km vor Delmetal-Süd, aus Richtung Wildeshausen-Nord  Stockender Verkehr Durchschnittsgeschwindigkeit: 20 km/h",52.9406558967721,8.5150222185365
