"road","identifier","extent","point","display_type","title","subtitle","delay_minutes","abnormalTrafficType","averageSpeed","startTimestamp","description","latitude","longitude"
"A1","undefined--vi-hind.2025-05-21_08-04-06-000.f.de0","49.859406021822885,6.804739237924208,49.86020401659312,6.805726644905798","49.859406021822885,6.804739237924208","WARNING","A1 | Föhren - Rivenich"," Trier -> Köln/Koblenz",NA,NA,NA,2025-05-21,"Beginn: 21.05.25 um 08:04 Uhr  Fahrzeug-Hindernis, seit 21.05.2025, 08:04 A1: Trier -> Köln/Koblenz, zwischen 0.5 km hinter AS Föhren und 2.1 km vor Rivenich Gefahr durch ein defektes Fahrzeug auf der Fahrbahn",49.8594060218229,6.80473923792421
"A1","undefined--vi-zus.2025-05-21_06-59-24-000.f_004.de0","50.81831112632297,6.7854022642885665,50.77657821458116,6.815149239010113","50.81831112632297,6.7854022642885665","WARNING","A1 | Hürth - Bliesheim"," Köln -> Euskirchen",3,"SLOW_TRAFFIC","46.400001525878906",2025-05-21,"Beginn: 21.05.25 um 06:59 Uhr  Zusammengesetzte Verkehrsinformation, seit 21.05.2025, 06:59 A1: Köln -> Euskirchen, zwischen 3.7 km hinter AS Hürth und 0.7 km vor AK Bliesheim  Langsamer Verkehr Reisezeitverlust: 3 Minuten Durchschnittsgeschwindigkeit: 46 km/h",50.818311126323,6.78540226428857
"A1","undefined--vi-avl.2025-05-21_07-20-22-000.f_027.de0","50.88990174341708,6.818257108516308,51.037605597671046,6.9845617572499075","50.88990174341708,6.818257108516308","WARNING","A1 | Gleuel - Leverkusen"," Euskirchen -> Dortmund",42,"STATIONARY_TRAFFIC","24.700000762939453",2025-05-21,"Beginn: 21.05.25 um 07:20 Uhr  Angespannte Verkehrslage, seit 21.05.2025, 07:20 A1: Euskirchen -> Dortmund, zwischen 0.2 km hinter AS Gleuel und 1.7 km vor AK Leverkusen  Im Stillstand Reisezeitverlust: 42 Minuten Durchschnittsgeschwindigkeit: 24 km/h",50.8899017434171,6.81825710851631
"A1","undefined--vi-avl.2025-05-21_07-49-20-000.f_037.de0","50.89228525572683,6.8230899303900046,50.89228525572683,6.8230899303900046","50.89228525572683,6.8230899303900046","WARNING","A1 | Frechen - Frechen"," Euskirchen -> Köln",NA,"STATIONARY_TRAFFIC","13",2025-05-21,"Beginn: 21.05.25 um 08:04 Uhr  Angespannte Verkehrslage, seit 21.05.2025, 08:04 A1: Euskirchen -> Köln, 3.7 km vor AS Frechen, aus Richtung Gleuel  Im Stillstand Durchschnittsgeschwindigkeit: 13 km/h",50.8922852557268,6.82308993039
"A1","undefined--vi-hind.2025-05-21_07-27-18-000.f_004.de0","50.91484528202192,6.84517669949022,50.91263471998316,6.846493239427977","50.91484528202192,6.84517669949022","WARNING","A1 | Frechen - Gleuel"," Köln -> Euskirchen",NA,NA,NA,2025-05-21,"Beginn: 21.05.25 um 07:27 Uhr  Fahrzeug-Hindernis, seit 21.05.2025, 07:27 A1: Köln -> Euskirchen, zwischen 0.3 km hinter AS Frechen und 3.7 km vor AS Gleuel Gefahr durch ein defektes Fahrzeug auf der Fahrbahn",50.9148452820219,6.84517669949022
"A1","undefined--vi-avl.2025-05-21_07-53-13-000.f_023.de0","50.980378400936345,6.8522850999959015,50.980378400936345,6.8522850999959015","50.980378400936345,6.8522850999959015","WARNING","A1 | Köln-Bocklemünd - Köln-Bocklemünd"," Köln -> Euskirchen",NA,"STATIONARY_TRAFFIC","18",2025-05-21,"Beginn: 21.05.25 um 08:04 Uhr  Angespannte Verkehrslage, seit 21.05.2025, 08:04 A1: Köln -> Euskirchen, 0.3 km vor AS Köln-Bocklemünd, aus Richtung Köln-Nord  Im Stillstand Durchschnittsgeschwindigkeit: 18 km/h",50.9803784009363,6.8522850999959
"A1","undefined--vi-avl.2025-05-21_06-32-01-000.f_001.de0","50.980378400936345,6.8522850999959015,50.92540713934534,6.844896537675493","50.980378400936345,6.8522850999959015","WARNING","A1 | Köln-Nord - Frechen"," Köln -> Euskirchen",15,"STATIONARY_TRAFFIC","19.5",2025-05-21,"Beginn: 21.05.25 um 06:32 Uhr  Angespannte Verkehrslage, seit 21.05.2025, 06:32 A1: Köln -> Euskirchen, zwischen 3.4 km hinter AK Köln-Nord und 0.9 km vor AS Frechen  Im Stillstand Reisezeitverlust: 15 Minuten Durchschnittsgeschwindigkeit: 19 km/h",50.9803784009363,6.8522850999959
"A1","undefined--vi-avl.2025-05-21_07-42-03-000.f.de0","51.01216108229099,6.917169033790614,51.00133485050678,6.901047726118861","51.01216108229099,6.917169033790614","WARNING","A1 | Köln-Niehl - Köln-Nord"," Dortmund -> Euskirchen",1,"QUEUING_TRAFFIC","38.29999923706055",2025-05-21,"Beginn: 21.05.25 um 07:42 Uhr  Angespannte Verkehrslage, seit 21.05.2025, 07:42 A1: Dortmund -> Euskirchen, zwischen 2.2 km hinter AS Köln-Niehl und 0.9 km vor AK Köln-Nord  Stockender Verkehr Reisezeitverlust: 1 Minuten Durchschnittsgeschwindigkeit: 38 km/h",51.012161082291,6.91716903379061
"A1","undefined--vi-avl.2025-05-21_07-27-18-000.f_031.de0","51.04661397766537,7.020889520701513,51.04661397766537,7.020889520701513","51.04661397766537,7.020889520701513","WARNING","A1 | Leverkusen - Leverkusen"," Dortmund -> Köln",NA,"STATIONARY_TRAFFIC","9",2025-05-21,"Beginn: 21.05.25 um 08:04 Uhr  Angespannte Verkehrslage, seit 21.05.2025, 08:04 A1: Dortmund -> Köln, 1.1 km vor AK Leverkusen, aus Richtung Burscheid  Im Stillstand Durchschnittsgeschwindigkeit: 9 km/h",51.0466139776654,7.02088952070151
"A1","undefined--vi-avl.2025-05-21_07-27-18-000.f_028.de0","51.04661397766537,7.020889520701513,51.04225957225498,7.00814931840705","51.04661397766537,7.020889520701513","WARNING","A1 | Burscheid - Leverkusen"," Dortmund -> Köln",2,"STATIONARY_TRAFFIC","20",2025-05-21,"Beginn: 21.05.25 um 07:27 Uhr  Angespannte Verkehrslage, seit 21.05.2025, 07:27 A1: Dortmund -> Köln, zwischen 9.0 km hinter AS Burscheid und 0.1 km vor AK Leverkusen  Im Stillstand Reisezeitverlust: 2 Minuten Durchschnittsgeschwindigkeit: 20 km/h",51.0466139776654,7.02088952070151
"A1","undefined--vi-hind.2025-05-21_07-27-18-000.f_005.de0","51.21053623164025,7.252679881863465,51.20904386176229,7.252481964522617","51.21053623164025,7.252679881863465","WARNING","A1 | Wuppertal-Ronsdorf - Remscheid-Lennep"," Dortmund -> Köln",NA,NA,NA,2025-05-21,"Beginn: 21.05.25 um 07:27 Uhr  Fahrzeug-Hindernis, seit 21.05.2025, 07:27 A1: Dortmund -> Köln, zwischen 2.4 km hinter AS Wuppertal-Ronsdorf und 0.8 km vor AS Remscheid-Lennep Gefahr durch ein defektes Fahrzeug auf der Fahrbahn",51.2105362316402,7.25267988186346
"A1","undefined--vi-avl.2025-05-21_07-53-13-000.f_012.de0","51.44729375762351,7.537812550958141,51.43881046157316,7.534427858460303","51.44729375762351,7.537812550958141","WARNING","A1 | Schwerte - Westhofener Kreuz"," Dortmund -> Köln",0,"SLOW_TRAFFIC","52.5",2025-05-21,"Beginn: 21.05.25 um 07:53 Uhr  Angespannte Verkehrslage, seit 21.05.2025, 07:53 A1: Dortmund -> Köln, zwischen 1.9 km hinter AS Schwerte und 0.7 km vor AK Westhofener Kreuz  Langsamer Verkehr Reisezeitverlust: 0 Minuten Durchschnittsgeschwindigkeit: 52 km/h",51.4472937576235,7.53781255095814
"A1","undefined--vi-avl.2025-05-21_07-57-46-000.f_006.de0","51.57086470093297,7.6671496999992685,51.54294587893463,7.66258452483749","51.57086470093297,7.6671496999992685","WARNING","A1 | Kamen-Zentrum - Unna"," Münster -> Dortmund",1,"SLOW_TRAFFIC","59",2025-05-21,"Beginn: 21.05.25 um 07:57 Uhr  Angespannte Verkehrslage, seit 21.05.2025, 07:57 A1: Münster -> Dortmund, zwischen 0.6 km hinter AS Kamen-Zentrum und 1.8 km vor AS Unna  Langsamer Verkehr Reisezeitverlust: 1 Minuten Durchschnittsgeschwindigkeit: 59 km/h",51.570864700933,7.66714969999927
"A1","undefined--vi-avl.2025-05-21_08-06-44-000.f_012.de0","51.59886986588473,7.686591804620097,51.584935774276786,7.680645610200562","51.59886986588473,7.686591804620097","WARNING","A1 | Kamener Kreuz - Kamen-Zentrum"," Münster -> Dortmund",0,"SLOW_TRAFFIC","61.79999923706055",2025-05-21,"Beginn: 21.05.25 um 08:06 Uhr  Angespannte Verkehrslage, seit 21.05.2025, 08:06 A1: Münster -> Dortmund, zwischen 0.2 km hinter AK Kamener Kreuz und 1.3 km vor AS Kamen-Zentrum  Langsamer Verkehr Reisezeitverlust: 0 Minuten Durchschnittsgeschwindigkeit: 61 km/h",51.5988698658847,7.6865918046201
"A1","undefined--vi-zus.2025-05-21_06-57-44-000.f.de0","52.59714630092628,8.113601899999633,52.49771380092698,8.079030699999628","52.59714630092628,8.113601899999633","WARNING","A1 | Langwege-Ost - Neuenkirchen/Vörden"," Bremen -> Osnabrück",NA,NA,NA,2025-05-21,"Beginn: 21.05.25 um 06:57 Uhr  Zusammengesetzte Verkehrsinformation, seit 21.05.2025, 06:57 A1: Bremen -> Osnabrück, zwischen 2.0 km hinter Langwege-Ost und 0.4 km vor AS Neuenkirchen/Vörden  Gefahr durch ein defektes Fahrzeugs auf der Fahrbahn  A1 Bremen Richtung Osnabrück zwischen Holdorf und Neuenkirchen/Vörden Gefahr durch defekten LKW auf dem Standstreifen",52.5971463009263,8.11360189999963
"A1","undefined--vi-avl.2025-05-21_07-34-24-000.f_001.de0","53.018675184875626,8.774706711367985,53.03250343404038,8.867062253365614","53.018675184875626,8.774706711367985","WARNING","A1 | Stuhr - Bremen-Hemelingen"," Osnabrück -> Bremen",3,"SLOW_TRAFFIC","54.20000076293945",2025-05-21,"Beginn: 21.05.25 um 07:34 Uhr  Angespannte Verkehrslage, seit 21.05.2025, 07:34 A1: Osnabrück -> Bremen, zwischen 5.1 km hinter AD Stuhr und 1.5 km vor AS Bremen-Hemelingen  Langsamer Verkehr Reisezeitverlust: 3 Minuten Durchschnittsgeschwindigkeit: 54 km/h",53.0186751848756,8.77470671136799
